公司代號,公司名稱,營業收入,營業毛利（毛損）,營業利益（損失）,營業外收入及支出,稅前淨利（淨損）,基本每股盈餘（元）,毛利率,營益率,業外稅前率,年季
6248,沛波,2276199.0,146945.0,45459,-3247,42212,1.07,0.0646,0.02,-0.0769,2020Q3
6259,百徽,132412.0,34159.0,-6673,3559,-3114,-0.2,0.258,-0.0504,-1.1429,2020Q3
6261,久元,2557109.0,844382.0,531963,32875,564838,3.45,0.3302,0.208,0.0582,2020Q3
6263,普萊德,862994.0,349629.0,220137,7990,228127,2.97,0.4051,0.2551,0.035,2020Q3
6264,富裔,159935.0,19592.0,-33394,-8665,-42059,-0.39,0.1225,-0.2088,0.206,2020Q3
6265,方方土昶,740593.0,18570.0,-28758,3322,-25436,-0.21,0.0251,-0.0388,-0.1306,2020Q3
6266,泰詠,1670997.0,282146.0,166280,2731,169011,1.25,0.1688,0.0995,0.0162,2020Q3
6270,倍微,2769380.0,235367.0,81961,13780,95741,1.09,0.085,0.0296,0.1439,2020Q3
6274,台燿,14035454.0,3357283.0,1874506,-6459,1868047,5.55,0.2392,0.1336,-0.0035,2020Q3
6275,元山,2527935.0,429437.0,124247,-8468,115779,1.35,0.1699,0.0491,-0.0731,2020Q3
6276,安鈦克,1163662.0,260006.0,80104,-3145,76959,2.31,0.2234,0.0688,-0.0409,2020Q3
6279,胡連,2379911.0,793149.0,335152,-16674,318478,2.6,0.3333,0.1408,-0.0524,2020Q3
6284,佳邦,3737517.0,988490.0,377897,-8299,369598,1.99,0.2645,0.1011,-0.0225,2020Q3
6287,元隆,902318.0,-63137.0,-98830,-21857,-120687,-0.29,-0.07,-0.1095,0.1811,2020Q3
6290,良維,4807764.0,1067941.0,568735,60068,628803,3.32,0.2221,0.1183,0.0955,2020Q3
6291,沛亨,138126.0,40909.0,14702,629,15331,0.57,0.2962,0.1064,0.041,2020Q3
6292,迅德,722010.0,246280.0,88492,39235,127727,2.27,0.3411,0.1226,0.3072,2020Q3
6294,智基,698112.0,351728.0,242002,2281,244283,8.34,0.5038,0.3467,0.0093,2020Q3
6411,晶焱,2260856.0,821496.0,406451,1031,407482,4.47,0.3634,0.1798,0.0025,2020Q3
6417,韋僑,750278.0,207638.0,90050,3044,93094,2.1,0.2767,0.12,0.0327,2020Q3
6418,詠昇,580388.0,106615.0,15976,-691,15285,0.4,0.1837,0.0275,-0.0452,2020Q3
6419,京晨科,186821.0,116637.0,-38120,-29554,-67674,-5.14,0.6243,-0.204,0.4367,2020Q3
6425,易發,972610.0,264926.0,-17069,-26,-17095,-0.44,0.2724,-0.0175,0.0015,2020Q3
6432,今展科,803688.0,238371.0,78632,-6035,72597,2.31,0.2966,0.0978,-0.0831,2020Q3
6435,大中,1890449.0,335686.0,163044,18482,181526,5.05,0.1776,0.0862,0.1018,2020Q3
6441,廣錠,786662.0,118009.0,-23388,-1494,-24882,-0.63,0.15,-0.0297,0.06,2020Q3
6461,益得,15330.0,-103325.0,-177934,-7234,-185168,-1.85,-6.7401,-11.6069,0.0391,2020Q3
6462,神盾,5026069.0,2236785.0,828571,-63801,764770,9.08,0.445,0.1649,-0.0834,2020Q3
6465,威潤,186022.0,51376.0,-38224,-33533,-71757,-2.02,0.2762,-0.2055,0.4673,2020Q3
6469,大樹,6251186.0,1574461.0,154048,14968,169016,2.61,0.2519,0.0246,0.0886,2020Q3
6470,宇智,1603007.0,349580.0,176420,-14954,161466,3.68,0.2181,0.1101,-0.0926,2020Q3
6482,弘煜科,41682.0,33991.0,-47287,2815,-44472,-2.75,0.8155,-1.1345,-0.0633,2020Q3
6485,點序,636742.0,311679.0,-19684,26769,7085,0.21,0.4895,-0.0309,3.7783,2020Q3
6486,互動,1027658.0,483432.0,122697,15449,138146,3.06,0.4704,0.1194,0.1118,2020Q3
6488,環球晶,41221795.0,15436339.0,12111841,304986,12416827,22.21,0.3745,0.2938,0.0246,2020Q3
6492,生華科,467.0,272.0,-276830,2845,-273985,-3.63,0.5824,-592.7837,-0.0104,2020Q3
6494,九齊,768124.0,312426.0,91441,-3993,87448,2.22,0.4067,0.119,-0.0457,2020Q3
6496,科懋,1099962.0,245560.0,43597,1048,44645,0.68,0.2232,0.0396,0.0235,2020Q3
6499,益安,430437.0,226042.0,-110982,-7485,-118467,-2.7,0.5251,-0.2578,0.0632,2020Q3
6506,雙邦,1271729.0,185921.0,50228,23977,74205,0.8,0.1462,0.0395,0.3231,2020Q3
6508,惠光,1530619.0,475021.0,271776,-20396,251380,2.15,0.3103,0.1776,-0.0811,2020Q3
6509,聚和,2678249.0,760370.0,318804,-4975,313829,1.31,0.2839,0.119,-0.0159,2020Q3
6510,精測,3158863.0,1706701.0,885069,-6463,878606,21.32,0.5403,0.2802,-0.0074,2020Q3
6512,啟發電,163329.0,30009.0,-22149,5355,-16794,-0.75,0.1837,-0.1356,-0.3189,2020Q3
6516,勤崴國際,171876.0,71251.0,-41815,14989,-26826,-0.68,0.4145,-0.2433,-0.5587,2020Q3
6523,達爾膚,555104.0,373170.0,177135,-8940,168195,2.96,0.6723,0.3191,-0.0532,2020Q3
6527,明達醫,331239.0,112740.0,39992,3084,43076,1.67,0.3404,0.1207,0.0716,2020Q3
6530,創威,186768.0,65997.0,23648,-66,23582,0.55,0.3534,0.1266,-0.0028,2020Q3
6532,瑞耘,439085.0,175358.0,125011,-4741,120270,2.9,0.3994,0.2847,-0.0394,2020Q3
6535,順藥,8107.0,4829.0,-269170,31590,-237580,-2.02,0.5957,-33.2022,-0.133,2020Q3
6538,倉和,1525695.0,784786.0,522017,-17438,504579,9.54,0.5144,0.3422,-0.0346,2020Q3
6542,隆中,644734.0,394633.0,56588,9497,66085,0.95,0.6121,0.0878,0.1437,2020Q3
6547,高端疫苗,4580.0,2991.0,-504314,17022,-487292,-2.66,0.6531,-110.1122,-0.0349,2020Q3
6548,長科*,6993499.0,1248657.0,654074,37108,691182,1.71,0.1785,0.0935,0.0537,2020Q3
6556,勝品,1186734.0,281043.0,74227,-7636,66591,1.89,0.2368,0.0625,-0.1147,2020Q3
6560,欣普羅,415785.0,137210.0,70221,-4631,65590,3.01,0.33,0.1689,-0.0706,2020Q3
6561,是方,1902267.0,833001.0,567549,-10335,557214,6.36,0.4379,0.2984,-0.0185,2020Q3
6568,宏觀,743008.0,345356.0,142574,1681,144255,4.5,0.4648,0.1919,0.0117,2020Q3
6569,醫揚,912998.0,307820.0,82582,34752,117334,3.57,0.3372,0.0905,0.2962,2020Q3
6570,維田,452266.0,158628.0,34269,5659,39928,1.11,0.3507,0.0758,0.1417,2020Q3
6574,霈方,606269.0,482313.0,43195,1236,44431,1.47,0.7955,0.0712,0.0278,2020Q3
6576,逸達,35632.0,14371.0,-452098,1087,-451011,-4.55,0.4033,-12.688,-0.0024,2020Q3
6577,勁豐,1370739.0,398377.0,209057,-4700,204357,4.35,0.2906,0.1525,-0.023,2020Q3
6578,達邦蛋白,417636.0,72020.0,13719,-3812,9907,0.21,0.1724,0.0328,-0.3848,2020Q3
6588,東典光電,255896.0,106888.0,57947,-8192,49755,1.7,0.4177,0.2264,-0.1646,2020Q3
6589,台康生技,834927.0,605649.0,-711237,-35066,-746303,-3.97,0.7254,-0.8519,0.047,2020Q3
6590,普鴻,299600.0,134225.0,59759,2207,61966,2.67,0.448,0.1995,0.0356,2020Q3
6593,台灣銘板,369806.0,55091.0,-24404,-78,-24482,-1.01,0.149,-0.066,0.0032,2020Q3
6596,寬宏藝術,359707.0,54188.0,-32108,14824,-17284,-0.49,0.1506,-0.0893,-0.8577,2020Q3
6603,富強鑫,2113596.0,451763.0,-42105,32637,-9468,-0.04,0.2137,-0.0199,-3.4471,2020Q3
6609,瀧澤科,1561262.0,261279.0,43304,-5993,37311,0.05,0.1674,0.0277,-0.1606,2020Q3
6612,奈米醫材,290844.0,231729.0,68637,-2180,66457,1.57,0.7967,0.236,-0.0328,2020Q3
6613,朋億*,2969118.0,712382.0,441772,14746,456518,9.63,0.2399,0.1488,0.0323,2020Q3
6615,慧智,365260.0,111021.0,16184,10284,26468,1.16,0.304,0.0443,0.3885,2020Q3
6616,特昇-KY,833382.0,167892.0,58485,-7549,50936,1.52,0.2015,0.0702,-0.1482,2020Q3
6624,萬年清,170414.0,31744.0,-12908,-5384,-18292,-0.82,0.1863,-0.0757,0.2943,2020Q3
6629,泰金-KY,881679.0,239634.0,170414,31311,201725,5.44,0.2718,0.1933,0.1552,2020Q3
6640,均華,630621.0,237158.0,56830,6988,63818,1.67,0.3761,0.0901,0.1095,2020Q3
6642,富致,309720.0,138108.0,65246,-2624,62622,1.72,0.4459,0.2107,-0.0419,2020Q3
6643,M31,676416.0,676416.0,260156,-22103,238053,6.6,1.0,0.3846,-0.0928,2020Q3
6649,台生材,5010.0,3593.0,-55996,2559,-53437,-1.62,0.7172,-11.1768,-0.0479,2020Q3
6651,全宇昕,847602.0,251553.0,108807,-11191,97616,2.68,0.2968,0.1284,-0.1146,2020Q3
6654,天正國際,399686.0,123670.0,58207,4126,62333,1.38,0.3094,0.1456,0.0662,2020Q3
6661,威健生技,292337.0,117020.0,26580,-858,25722,0.99,0.4003,0.0909,-0.0334,2020Q3
6662,樂斯科,214349.0,93585.0,52054,1070,53124,1.66,0.4366,0.2428,0.0201,2020Q3
6664,群翊,1203220.0,525091.0,309820,-23348,286472,4.16,0.4364,0.2575,-0.0815,2020Q3
6667,信紘科,985881.0,183398.0,56869,34073,90942,2.17,0.186,0.0577,0.3747,2020Q3
6679,鈺太,1327577.0,448287.0,262523,-4734,257789,5.12,0.3377,0.1977,-0.0184,2020Q3
6680,鑫創電子,297666.0,103798.0,54924,-9319,45605,2.05,0.3487,0.1845,-0.2043,2020Q3
6683,雍智科技,884310.0,504117.0,325836,-14989,310847,9.08,0.5701,0.3685,-0.0482,2020Q3
6690,安碁資訊,544213.0,220643.0,66508,852,67360,3.27,0.4054,0.1222,0.0126,2020Q3
6697,東捷資訊,851762.0,118448.0,48587,9081,57668,1.88,0.1391,0.057,0.1575,2020Q3
6703,軒郁,930574.0,644167.0,128672,-4651,124021,5.57,0.6922,0.1383,-0.0375,2020Q3
6712,長聖,44519.0,-14364.0,-124047,19513,-104534,-1.44,-0.3226,-2.7864,-0.1867,2020Q3
6716,應廣,490557.0,201440.0,96211,-1920,94291,3.78,0.4106,0.1961,-0.0204,2020Q3
6727,亞泰金屬,685914.0,172572.0,96652,-21357,75295,3.07,0.2516,0.1409,-0.2836,2020Q3
6728,上洋,1000124.0,349635.0,72988,-1324,71664,2.95,0.3496,0.073,-0.0185,2020Q3
6732,昇佳電子,3875528.0,1596045.0,1164375,12823,1177198,22.1,0.4118,0.3004,0.0109,2020Q3
6733,博晟生醫,1074.0,556.0,-104665,-9714,-114379,-1.33,0.5177,-97.4534,0.0849,2020Q3
6747,亨泰光,403159.0,268921.0,122842,-1924,120918,4.94,0.667,0.3047,-0.0159,2020Q3
6751,智聯服務,745393.0,108342.0,30960,-1351,29609,2.11,0.1453,0.0415,-0.0456,2020Q3
6752,叡揚,755775.0,377962.0,81733,8000,89733,2.99,0.5001,0.1081,0.0892,2020Q3
6762,達亞,407847.0,245936.0,198108,-7922,190186,8.2,0.603,0.4857,-0.0417,2020Q3
6767,台微醫,72372.0,45937.0,-34278,36062,1784,0.07,0.6347,-0.4736,20.2141,2020Q3
6803,崑鼎,4186799.0,1071609.0,942354,52006,994360,9.84,0.2559,0.2251,0.0523,2020Q3
7402,邑錡,301866.0,98441.0,16078,1452,17530,0.72,0.3261,0.0533,0.0828,2020Q3
7556,意德士科技,307880.0,131263.0,76089,-7387,68702,2.84,0.4263,0.2471,-0.1075,2020Q3
8024,佑華,317964.0,82896.0,-34986,-5426,-40412,-0.83,0.2607,-0.11,0.1343,2020Q3
8027,鈦昇,1429706.0,447260.0,121746,-11002,110744,1.18,0.3128,0.0852,-0.0993,2020Q3
8032,光菱,2183289.0,241109.0,28584,26532,55116,0.82,0.1104,0.0131,0.4814,2020Q3
8034,榮群,202410.0,70758.0,-959,4871,3912,0.06,0.3496,-0.0047,1.2451,2020Q3
8038,長園科,127523.0,19121.0,-53686,1569,-52117,-0.85,0.1499,-0.421,-0.0301,2020Q3
8040,九暘,625403.0,189360.0,-17722,-81952,-99674,-1.48,0.3028,-0.0283,0.8222,2020Q3
8042,金山電,2708680.0,420227.0,126958,-38775,88183,0.36,0.1551,0.0469,-0.4397,2020Q3
8043,蜜望實,4021375.0,172990.0,45845,-15127,30718,0.22,0.043,0.0114,-0.4924,2020Q3
8044,網家,31285809.0,3640497.0,248418,9937,258355,1.91,0.1164,0.0079,0.0385,2020Q3
8047,星雲,392955.0,125568.0,-14605,16254,1649,0.07,0.3195,-0.0372,9.8569,2020Q3
8048,德勝,573374.0,187820.0,62919,835,63754,0.94,0.3276,0.1097,0.0131,2020Q3
8049,晶采,1383866.0,375288.0,243334,1946,245280,1.63,0.2712,0.1758,0.0079,2020Q3
8050,廣積,3003515.0,584168.0,-15622,75960,60338,0.61,0.1945,-0.0052,1.2589,2020Q3
8054,安國,793671.0,326160.0,-55362,25011,-30351,-0.87,0.411,-0.0698,-0.8241,2020Q3
8059,凱碩,968373.0,87326.0,-33549,38834,5285,0.01,0.0902,-0.0346,7.348,2020Q3
8064,東捷,2530217.0,550698.0,-59112,-4054,-63166,-0.39,0.2176,-0.0234,0.0642,2020Q3
8066,來思達,4352013.0,608149.0,154580,-20141,134439,1.53,0.1397,0.0355,-0.1498,2020Q3
8067,志旭,184166.0,43627.0,-26616,1509,-25107,-0.97,0.2369,-0.1445,-0.0601,2020Q3
8068,全達,1342183.0,41125.0,-2450,-7942,-10392,-0.15,0.0306,-0.0018,0.7642,2020Q3
8069,元太,11104953.0,5075712.0,1244503,1728708,2973211,2.28,0.4571,0.1121,0.5814,2020Q3
8071,能率網通,2783734.0,591865.0,71417,6133,77550,0.25,0.2126,0.0257,0.0791,2020Q3
8074,鉅橡,913088.0,186577.0,63550,-5526,58024,0.6,0.2043,0.0696,-0.0952,2020Q3
8076,伍豐,1673061.0,471277.0,38776,-85572,-46796,-0.2,0.2817,0.0232,1.8286,2020Q3
8077,洛碁,324878.0,-206905.0,-274281,-464440,-738721,-7.24,-0.6369,-0.8443,0.6287,2020Q3
8080,泰霖,11677.0,1965.0,-33694,3192,-30502,-0.35,0.1683,-2.8855,-0.1046,2020Q3
8083,瑞穎,1290631.0,510665.0,353619,-14968,338651,7.74,0.3957,0.274,-0.0442,2020Q3
8084,巨虹,739200.0,38695.0,-138750,16845,-121905,-1.8,0.0523,-0.1877,-0.1382,2020Q3
8085,福華,572265.0,-3395.0,-109611,13786,-95825,-0.6,-0.0059,-0.1915,-0.1439,2020Q3
8086,宏捷科,2533316.0,806746.0,590955,-11354,579601,3.06,0.3185,0.2333,-0.0196,2020Q3
8087,麗升能源,47464.0,7804.0,-9438,4324,-5114,-0.2,0.1644,-0.1988,-0.8455,2020Q3
8088,品安,1356765.0,209226.0,139958,-11195,128763,1.69,0.1542,0.1032,-0.0869,2020Q3
8089,康全電訊,2117495.0,672560.0,240005,-18887,221118,3.61,0.3176,0.1133,-0.0854,2020Q3
8091,翔名,990361.0,372542.0,196889,-24565,172324,2.99,0.3762,0.1988,-0.1426,2020Q3
8092,建暐,229277.0,24109.0,-20798,8023,-12775,-0.33,0.1052,-0.0907,-0.628,2020Q3
8093,保銳,373929.0,159043.0,-58,5580,5522,0.1,0.4253,-0.0002,1.0105,2020Q3
8096,擎亞,20646218.0,667679.0,227596,-76067,151529,0.87,0.0323,0.011,-0.502,2020Q3
8097,常珵,59548.0,15915.0,-7574,1637,-5937,-0.22,0.2673,-0.1272,-0.2757,2020Q3
8099,大世科,3210398.0,607969.0,119692,12519,132211,1.22,0.1894,0.0373,0.0947,2020Q3
8107,大億金茂,504179.0,56149.0,-62579,32929,-29650,-0.4,0.1114,-0.1241,-1.1106,2020Q3
8109,博大,901432.0,446096.0,320560,-42174,278386,3.14,0.4949,0.3556,-0.1515,2020Q3
8111,立碁,688260.0,249687.0,102286,4322,106608,0.99,0.3628,0.1486,0.0405,2020Q3
8121,越峰,1582323.0,354007.0,83437,-13555,69882,0.2,0.2237,0.0527,-0.194,2020Q3
8147,正淩,572588.0,207911.0,17684,5542,23226,0.64,0.3631,0.0309,0.2386,2020Q3
8155,博智,2281477.0,706233.0,533718,2982,536700,8.79,0.3096,0.2339,0.0056,2020Q3
8171,天宇,190202.0,28558.0,-40166,-1421,-41587,-0.82,0.1501,-0.2112,0.0342,2020Q3
8176,智捷,295733.0,66698.0,-110598,19693,-90905,-0.87,0.2255,-0.374,-0.2166,2020Q3
8182,加高,2173905.0,471950.0,222657,-1499,221158,1.53,0.2171,0.1024,-0.0068,2020Q3
8183,精星,1943371.0,365006.0,103625,12456,116081,0.74,0.1878,0.0533,0.1073,2020Q3
8234,新漢,4862176.0,1170248.0,132878,-17969,114909,0.64,0.2407,0.0273,-0.1564,2020Q3
8240,華宏,7559210.0,808979.0,200545,18787,219332,1.47,0.107,0.0265,0.0857,2020Q3
8255,朋程,2147523.0,543293.0,94668,51773,146441,1.85,0.253,0.0441,0.3535,2020Q3
8277,商丞,314600.0,36889.0,-43798,977,-42821,-0.51,0.1173,-0.1392,-0.0228,2020Q3
8279,生展,978864.0,385488.0,216157,-1559,214598,6.43,0.3938,0.2208,-0.0073,2020Q3
8284,三竹,1369135.0,341674.0,105891,-4023,101868,1.87,0.2496,0.0773,-0.0395,2020Q3
8289,泰藝,1182757.0,231861.0,4825,-363,4462,-0.11,0.196,0.0041,-0.0814,2020Q3
8291,尚茂,165344.0,-19350.0,-45417,5319,-40098,-0.53,-0.117,-0.2747,-0.1327,2020Q3
8299,群聯,35655549.0,9299870.0,4002763,1386589,5389352,24.94,0.2608,0.1123,0.2573,2020Q3
8342,益張,1154412.0,235429.0,119825,-4593,115232,2.8,0.2039,0.1038,-0.0399,2020Q3
8349,恒耀國際,6110128.0,1065726.0,114871,21976,136847,0.88,0.1744,0.0188,0.1606,2020Q3
8354,冠好,574633.0,141514.0,65269,-14790,50479,0.52,0.2463,0.1136,-0.293,2020Q3
8358,金居,4452242.0,751555.0,553374,-5201,548173,1.75,0.1688,0.1243,-0.0095,2020Q3
8383,千附,2415480.0,597699.0,-149916,38755,-111161,-1.5,0.2474,-0.0621,-0.3486,2020Q3
8390,金益鼎,2370600.0,378028.0,228220,13430,241650,2.11,0.1595,0.0963,0.0556,2020Q3
8401,白紗科,875520.0,186038.0,10866,-1327,9539,0.12,0.2125,0.0124,-0.1391,2020Q3
8403,盛弘,2977298.0,854578.0,417575,-45604,371971,1.6,0.287,0.1403,-0.1226,2020Q3
8409,商之器,138383.0,89596.0,-55316,3786,-51530,-1.71,0.6474,-0.3997,-0.0735,2020Q3
8410,森田,907640.0,351970.0,176691,-22491,154200,3.36,0.3878,0.1947,-0.1459,2020Q3
8415,大國鋼,11722847.0,3389970.0,1137398,-367391,770007,0.56,0.2892,0.097,-0.4771,2020Q3
8416,實威,855485.0,452841.0,206749,13865,220614,6.19,0.5293,0.2417,0.0628,2020Q3
8421,旭源,869335.0,137038.0,-15274,-71026,-86300,-1.37,0.1576,-0.0176,0.823,2020Q3
8423,保綠-KY,202638.0,55182.0,17483,-1338,16145,0.57,0.2723,0.0863,-0.0829,2020Q3
8424,惠普,596280.0,179506.0,120451,4399,124850,2.76,0.301,0.202,0.0352,2020Q3
8426,紅木-KY,546353.0,62194.0,-167518,48359,-119159,-1.9,0.1138,-0.3066,-0.4058,2020Q3
8431,匯鑽科,680220.0,180644.0,84802,-12463,72339,1.17,0.2656,0.1247,-0.1723,2020Q3
8432,東生華,322991.0,207689.0,52315,6800,59115,1.23,0.643,0.162,0.115,2020Q3
8433,弘帆,1538290.0,361850.0,164428,-25765,138663,2.28,0.2352,0.1069,-0.1858,2020Q3
8435,鉅邁,523500.0,277836.0,110728,-1290,109438,2.54,0.5307,0.2115,-0.0118,2020Q3
8436,大江,6168980.0,2744774.0,1521365,123307,1644672,11.86,0.4449,0.2466,0.075,2020Q3
8437,大地-KY,288194.0,213788.0,94212,39779,133991,2.14,0.7418,0.3269,0.2969,2020Q3
8440,綠電,508316.0,37747.0,8249,3769,12018,0.26,0.0743,0.0162,0.3136,2020Q3
8444,綠河-KY,2282576.0,340270.0,-24600,36667,12067,0.36,0.1491,-0.0108,3.0386,2020Q3
8446,華研,865730.0,695019.0,451252,-2276,448976,6.96,0.8028,0.5212,-0.0051,2020Q3
8450,霹靂,349249.0,134821.0,-61899,4034,-57865,-1.14,0.386,-0.1772,-0.0697,2020Q3
8455,大拓-KY,1096659.0,107374.0,-13765,5129,-8636,0.1,0.0979,-0.0126,-0.5939,2020Q3
8472,夠麻吉,303548.0,285517.0,35361,4584,39945,1.77,0.9406,0.1165,0.1148,2020Q3
8477,創業家,3515555.0,719300.0,34560,13904,48464,1.13,0.2046,0.0098,0.2869,2020Q3
8489,三貝德,1056558.0,575960.0,112166,107,112273,0.62,0.5451,0.1062,0.001,2020Q3
8905,裕國,1662536.0,91364.0,3260,-862,2398,0.01,0.055,0.002,-0.3595,2020Q3
8906,花王,128891.0,15650.0,-7161,7153,-8,0.0,0.1214,-0.0556,-894.125,2020Q3
8908,欣雄,4805276.0,444207.0,336503,7566,344069,1.38,0.0924,0.07,0.022,2020Q3
8916,光隆,6660541.0,975780.0,422756,18710,441466,2.19,0.1465,0.0635,0.0424,2020Q3
8917,欣泰,1762810.0,422162.0,337790,-798,336992,2.01,0.2395,0.1916,-0.0024,2020Q3
8921,沈氏,396607.0,58610.0,2155,14787,16942,0.36,0.1478,0.0054,0.8728,2020Q3
8923,時報,310456.0,128711.0,7388,10911,18299,0.49,0.4146,0.0238,0.5963,2020Q3
8924,大田,2706224.0,728306.0,483417,18295,501712,4.66,0.2691,0.1786,0.0365,2020Q3
8927,北基,3253288.0,551364.0,86972,-4083,82889,0.36,0.1695,0.0267,-0.0493,2020Q3
8928,鉅明,1390406.0,236059.0,88917,12007,100924,1.51,0.1698,0.064,0.119,2020Q3
8929,富堡,883949.0,218578.0,33477,-2917,30560,0.12,0.2473,0.0379,-0.0955,2020Q3
8930,青鋼,680792.0,130533.0,53868,-12564,41304,0.13,0.1917,0.0791,-0.3042,2020Q3
8931,大汽電,1372018.0,288617.0,204861,-47404,157457,1.12,0.2104,0.1493,-0.3011,2020Q3
8932,智通*,642058.0,61922.0,-28556,-5604,-34160,-0.61,0.0964,-0.0445,0.1641,2020Q3
8933,愛地雅,3008737.0,297804.0,14194,30109,44303,0.19,0.099,0.0047,0.6796,2020Q3
8935,邦泰,645686.0,96509.0,3397,-8570,-5173,-0.08,0.1495,0.0053,1.6567,2020Q3
8936,國統,2387176.0,494765.0,180441,-71473,108968,0.14,0.2073,0.0756,-0.6559,2020Q3
8937,合騏,216293.0,19246.0,-26774,19595,-7179,-0.13,0.089,-0.1238,-2.7295,2020Q3
8938,明安,8001133.0,1308633.0,610990,-56559,554431,2.91,0.1636,0.0764,-0.102,2020Q3
8941,關中,1992112.0,584692.0,60553,21098,81651,2.51,0.2935,0.0304,0.2584,2020Q3
8942,森鉅,2058886.0,627862.0,321508,536658,858166,4.78,0.305,0.1562,0.6254,2020Q3
9949,琉園,117939.0,80740.0,-41315,9394,-31921,-0.63,0.6846,-0.3503,-0.2943,2020Q3
9950,萬國通,827854.0,65250.0,-276642,-16151,-292793,-2.0,0.0788,-0.3342,0.0552,2020Q3
9951,皇田,3173999.0,883978.0,309782,52441,362223,3.88,0.2785,0.0976,0.1448,2020Q3
9960,邁達康,357124.0,121738.0,38670,2936,41606,0.99,0.3409,0.1083,0.0706,2020Q3
9962,有益,1602885.0,32231.0,-18401,5057,-13344,-0.12,0.0201,-0.0115,-0.379,2020Q3
1240,茂生農經,2276984.0,342011.0,133955,52972,186927,4.44,0.1502,0.0588,0.2834,2020Q4
1259,安心,5342094.0,1393478.0,126963,52661,179624,4.96,0.2608,0.0238,0.2932,2020Q4
1264,德麥,4375430.0,1571178.0,804232,20589,824821,16.0,0.3591,0.1838,0.025,2020Q4
1268,漢來美食,3459267.0,1496739.0,161647,154413,316060,7.51,0.4327,0.0467,0.4886,2020Q4
1294,漢田生技,266685.0,126326.0,72647,-2677,69970,7.14,0.4737,0.2724,-0.0383,2020Q4
1336,台翰,1906581.0,292760.0,69600,228185,297785,2.48,0.1536,0.0365,0.7663,2020Q4
1565,精華,5006588.0,1372656.0,1000649,-59354,941295,14.78,0.2742,0.1999,-0.0631,2020Q4
