公司代號,year_quarter,季均價
2465,2018Q4,11.43
2465,2019Q2,9.185
2465,NaT,15.299999999999999
2466,2017Q1,34.92
2466,2017Q2,39.15
2466,2017Q3,36.545
2466,2018Q1,39.07
2466,2018Q2,32.4975
2466,2019Q1,33.03
2466,2019Q3,33.3
2466,NaT,30.01666666666667
2467,2017Q1,20.58
2467,2017Q3,27.21
2467,2018Q1,27.03
2467,2018Q2,27.6475
2467,2019Q2,27.9525
2467,NaT,31.47
2468,2016Q3,11.25
2468,2016Q4,11.4
2468,2017Q3,11.14
2468,2018Q1,11.9775
2468,2018Q4,12.273333333333333
2468,2019Q3,12.66
2468,2020Q1,13.17
2468,NaT,14.036666666666667
2471,2017Q1,16.58
2471,2017Q2,15.6425
2471,2017Q3,15.25
2471,2018Q2,14.835
2471,2019Q1,16.44
2471,2019Q2,17.82
2471,2019Q3,18.633333333333333
2471,NaT,23.153333333333336
2472,2016Q3,39.68
2472,2017Q2,39.89
2472,2017Q3,44.87
2472,2017Q4,58.87
2472,2018Q2,54.065
2472,2018Q3,39.7
2472,2018Q4,44.1
2472,2019Q3,36.77
2472,NaT,53.56999999999999
2474,2017Q1,279.65
2474,2017Q2,356.33
2474,2017Q3,338.445
2474,2018Q3,255.7025
2474,2018Q4,230.86
2474,2019Q4,223.57999999999998
2474,NaT,204.3166666666667
2476,2017Q1,26.3425
2476,2017Q4,25.906666666666666
2476,2018Q2,22.875
2476,2018Q3,24.28
2476,2019Q3,22.2
2476,NaT,19.863333333333333
2477,2017Q1,19.42
2477,2017Q2,21.81
2477,2017Q3,28.5
2477,2017Q4,29.87
2477,2018Q1,23.7325
2477,2018Q2,19.32
2477,2018Q3,21.8
2477,2019Q3,23.82
2477,2019Q4,23.035
2477,NaT,25.86666666666667
2478,2017Q1,22.695
2478,2017Q3,26.78
2478,2017Q4,32.94
2478,2018Q1,34.84
2478,2018Q2,78.72
2478,2018Q3,46.16
2478,2018Q4,38.01
2478,2019Q1,49.51
2478,2020Q1,62.16
2478,NaT,77.59666666666668
2480,2017Q1,31.68
2480,2017Q3,35.335
2480,2018Q1,36.88
2480,2018Q2,39.276666666666664
2480,2019Q1,53.7225
2480,2020Q1,57.29
2480,NaT,66.56666666666666
2481,2016Q2,17.47
2481,2017Q2,18.61
2481,2017Q3,22.77
2481,2017Q4,29.64
2481,2018Q1,43.46
2481,2018Q2,38.1125
2481,2018Q3,25.37
2481,2018Q4,28.99
2481,2019Q1,27.29
2481,2019Q2,19.08
2481,NaT,37.9
2482,2016Q2,13.99
2482,2017Q2,13.015
2482,2018Q2,11.745000000000001
2482,2018Q3,10.55
2482,2019Q3,12.606666666666667
2482,NaT,11.200000000000001
2483,2017Q1,18.744999999999997
2483,2017Q3,22.05
2483,2017Q4,22.240000000000002
2483,2018Q1,18.38
2483,2018Q2,20.19
2483,2019Q2,19.93
2483,NaT,19.403333333333332
2484,2016Q2,20.39
2484,2017Q2,20.034999999999997
2484,2017Q4,21.51
2484,2018Q1,19.85
2484,2018Q3,19.44
2484,2019Q3,19.849999999999998
2484,NaT,22.316666666666666
2485,2016Q2,33.33
2485,2016Q3,30.77
2485,2016Q4,28.4
2485,2017Q2,29.305
2485,2017Q4,23.36
2485,2018Q1,20.32
2485,2018Q2,21.47
2485,2018Q3,20.53
2485,2019Q3,19.4
2485,NaT,19.169999999999998
2486,2016Q3,9.27
2486,2017Q3,11.166666666666666
2486,2018Q2,13.64
2486,2018Q3,9.7425
2486,2018Q4,8.33
2486,2019Q1,8.99
2486,2019Q2,6.14
2486,NaT,13.049999999999999
2488,2016Q3,42.8
2488,2016Q4,36.71
2488,2017Q2,28.37
2488,2017Q3,30.32
2488,2018Q3,32.14
2488,2019Q1,37.1775
2488,2019Q2,27.46
2488,NaT,30.323333333333334
2489,2016Q4,19.983333333333334
2489,2017Q1,16.51
2489,2017Q2,15.42
2489,2017Q3,14.05
2489,2018Q1,12.47
2489,2018Q2,12.23
2489,2018Q3,10.83
2489,2018Q4,11.54
2489,2019Q1,10.7
2489,2019Q2,7.39
2489,NaT,10.229999999999999
2491,2016Q3,7.17
2491,2017Q1,7.095
2491,2018Q1,7.28
2491,2018Q2,7.0249999999999995
2491,2018Q3,5.87
2491,2019Q3,9.74
2491,2019Q4,8.84
2491,NaT,9.28
2492,2017Q1,46.97
2492,2017Q2,53.89
2492,2017Q3,74.02
2492,2017Q4,107.12
2492,2018Q1,108.89
2492,2018Q2,382.33
2492,2018Q3,190.9125
2492,2019Q2,164.2
2492,2019Q4,199.52
2492,2020Q1,175.58
2492,NaT,191.74
2493,2017Q1,27.2125
2493,2017Q2,26.75
2493,2017Q3,26.5
2493,2018Q3,25.200000000000003
2493,2019Q1,28.0
2493,2019Q2,27.8
2493,NaT,34.376666666666665
2495,2016Q3,16.445
2495,2017Q2,14.133333333333333
2495,2017Q3,13.54
2495,2017Q4,11.79
2495,2018Q1,11.63
2495,2018Q2,12.33
2495,2019Q2,13.51
2495,2019Q3,14.44
2495,2019Q4,12.370000000000001
2495,NaT,12.716666666666667
2496,2018Q2,96.74
2496,2018Q3,82.4
2496,2018Q4,70.61
2496,2019Q1,64.58
2496,2019Q2,57.13
2496,NaT,62.373333333333335
2497,2016Q2,33.85
2497,2017Q2,29.7175
2497,2017Q4,21.89
2497,2018Q1,15.47
2497,2018Q2,19.96
2497,2019Q2,23.84
2497,2019Q3,21.596666666666664
2497,NaT,21.686666666666667
2498,2016Q2,77.25
2498,2016Q3,71.86
2498,2016Q4,74.59
2498,2017Q1,71.56
2498,2017Q3,62.005
2498,2017Q4,40.61
2498,2018Q1,40.22
2498,2018Q2,39.2
2498,2018Q3,36.49
2498,2018Q4,37.15
2498,2019Q2,34.754999999999995
2498,NaT,30.766666666666666
2499,2016Q3,12.77
2499,2016Q4,12.56
2499,2017Q1,11.63
2499,2017Q2,10.54
2499,2018Q2,10.33
2499,2018Q3,8.74
2499,2019Q2,7.016666666666667
2501,2017Q1,18.4725
2501,2017Q2,15.64
2501,2017Q3,17.19
2501,2018Q3,17.44
2501,2018Q4,20.26
2501,2019Q1,22.24
2501,2019Q2,21.927500000000002
2501,NaT,20.099999999999998
2504,2016Q2,8.59
2504,2017Q2,9.473333333333333
2504,2018Q1,9.217500000000001
2504,2018Q3,8.585
2504,2019Q3,9.08
2504,2019Q4,12.535
2504,NaT,20.903333333333332
2505,2017Q1,13.200000000000001
2505,2017Q4,14.5325
2505,2018Q1,13.28
2505,2018Q2,12.09
2505,2018Q4,12.86
2505,2019Q4,16.69
2505,2020Q1,15.31
2505,NaT,25.39
2506,2016Q2,12.35
2506,2016Q4,11.085
2506,2017Q1,10.68
2506,2018Q1,11.6775
2506,2018Q2,11.57
2506,2018Q3,11.69
2506,2019Q3,10.676666666666668
2506,NaT,9.763333333333334
2509,2016Q2,17.96
2509,2016Q3,18.58
2509,2016Q4,18.43
2509,2017Q4,21.67
2509,2018Q1,28.15
2509,2018Q2,30.495
2509,2018Q3,29.58
2509,2018Q4,25.37
2509,2019Q1,23.16
2509,2019Q2,19.42
2509,NaT,20.063333333333333
2511,2016Q2,11.62
2511,2017Q2,11.74
2511,2018Q1,11.1525
2511,2018Q2,11.11
2511,2019Q2,11.83
2511,2019Q3,10.586666666666666
2511,NaT,10.673333333333334
2514,2016Q2,16.07
2514,2016Q3,15.8
2514,2016Q4,14.82
2514,2017Q1,14.63
2514,2017Q2,14.18
2514,2018Q1,14.405000000000001
2514,2018Q4,16.625
2514,2019Q1,16.01
2514,2019Q2,14.39
2514,NaT,14.063333333333333
2515,2017Q1,6.573333333333333
2515,2017Q4,7.99
2515,2018Q2,8.215
2515,2018Q3,8.06
2515,2018Q4,7.9
2515,2019Q2,6.88
2515,NaT,8.203333333333333
2516,2017Q1,7.109999999999999
2516,2017Q3,6.625
2516,2018Q1,6.390000000000001
2516,2018Q2,6.37
2516,2018Q4,6.029999999999999
2516,2019Q2,5.0649999999999995
2516,NaT,5.196666666666666
2520,2017Q1,20.0575
2520,2018Q1,21.3575
2520,2018Q2,19.46
2520,2019Q2,29.04
2520,2019Q4,27.345
2520,NaT,35.056666666666665
2524,2017Q1,23.79
2524,2017Q2,23.067500000000003
2524,2018Q2,22.064999999999998
2524,2018Q4,28.2975
2524,2019Q4,31.1
2524,2020Q1,28.95
2524,NaT,37.74666666666667
2527,2017Q1,20.456666666666667
2527,2017Q4,22.22
2527,2018Q1,27.17
2527,2018Q2,27.76
2527,2018Q3,22.12
2527,2018Q4,22.18
2527,2019Q1,22.8
2527,2019Q4,17.59
2527,NaT,19.540000000000003
2528,2017Q1,8.8
2528,2017Q2,12.83
2528,2017Q3,19.9675
2528,2017Q4,13.86
2528,2018Q2,13.955
2528,2018Q3,16.06
2528,2019Q3,19.97
2528,2019Q4,18.68
2528,NaT,22.69666666666667
2530,2017Q1,14.855
2530,2017Q2,15.94
2530,2018Q1,15.69
2530,2019Q1,16.99
2530,2019Q2,16.0275
2530,NaT,15.643333333333333
2534,2017Q1,19.314999999999998
2534,2017Q3,23.06
2534,2017Q4,25.45
2534,2018Q1,29.89
2534,2018Q2,31.4075
2534,2018Q3,20.95
2534,2018Q4,20.11
2534,2019Q1,24.28
2534,2019Q2,16.34
2534,NaT,18.66
2535,2017Q1,18.805
2535,2018Q1,19.67
2535,2018Q2,21.745
2535,2018Q3,21.81
2535,2019Q3,20.68
2535,2020Q1,20.23
2535,NaT,24.636666666666667
2536,2016Q3,24.455
2536,2016Q4,20.93
2536,2017Q1,21.26
2536,2017Q2,21.54
2536,2017Q3,22.13
2536,2018Q2,20.133333333333333
2536,2018Q3,21.65
2536,2019Q2,20.89
2536,2019Q4,22.495
2536,NaT,23.576666666666664
2537,2016Q3,9.975
2537,2017Q1,8.355
2537,2017Q2,8.03
2537,2017Q3,7.86
2537,2017Q4,7.47
2537,2018Q1,6.33
2537,2018Q2,6.46
2537,2018Q3,7.05
2537,2019Q3,8.97
2537,2019Q4,8.96
2537,NaT,10.33
2538,2016Q2,11.62
2538,2016Q3,11.22
2538,2017Q1,10.16
2538,2017Q2,10.33
2538,2018Q2,11.36
2538,2018Q3,12.5025
2538,2018Q4,11.67
2538,2019Q4,11.1
2538,NaT,10.26
2539,2016Q2,28.08
2539,2016Q3,28.66
2539,2017Q3,28.4775
2539,2018Q3,28.59
2539,2019Q3,29.27
2539,2020Q1,30.25
2539,NaT,31.87
2540,2016Q2,25.26
2540,2017Q2,25.0425
2540,2018Q2,28.942500000000003
2540,2018Q3,25.13
2540,2018Q4,23.09
2540,2019Q1,25.14
2540,2020Q1,20.55
2540,NaT,55.25
2542,2017Q1,47.254999999999995
2542,2017Q2,44.82
2542,2017Q3,46.53
2542,2018Q3,46.455
2542,2019Q1,48.6
2542,2019Q2,46.144999999999996
2542,NaT,45.096666666666664
2543,2016Q2,9.13
2543,2016Q3,8.97
2543,2016Q4,8.62
2543,2017Q1,8.18
2543,2017Q2,8.29
2543,2017Q3,8.1
2543,2017Q4,7.94
2543,2018Q1,7.72
2543,2018Q3,7.53
2543,2018Q4,7.25
2543,2019Q4,7.0649999999999995
2543,NaT,6.9799999999999995
2545,2017Q1,36.635
2545,2017Q2,29.45
2545,2017Q3,28.24
2545,2017Q4,26.87
2545,2018Q1,25.53
2545,2018Q2,26.1
2545,2019Q2,30.42
2545,2019Q3,30.58
2545,2019Q4,38.59
2545,2020Q1,28.67
2545,NaT,36.97666666666667
2546,2017Q1,18.503333333333334
2546,2017Q4,20.01
2546,2018Q1,24.1
2546,2018Q2,25.090000000000003
2546,2018Q4,26.51
2546,2019Q1,31.48
2546,2019Q2,36.235
2546,NaT,47.04666666666666
2547,2017Q1,10.65
2547,2017Q2,12.9175
2547,2017Q3,11.33
2547,2018Q3,15.2025
2547,2018Q4,11.88
2547,2019Q1,11.53
2547,2019Q2,8.76
2547,NaT,11.136666666666665
2548,2017Q1,68.52
2548,2017Q3,66.935
2548,2018Q1,68.7525
2548,2019Q1,71.56
2548,2019Q2,82.455
2548,2019Q4,88.75999999999999
2548,NaT,89.15333333333335
2597,2016Q2,42.29
2597,2017Q2,39.7125
2597,2017Q3,38.65
2597,2017Q4,36.98
2597,2018Q4,49.35
2597,2019Q1,58.03
2597,2019Q2,57.655
2597,2019Q4,61.57
2597,2020Q1,56.22
2597,NaT,63.166666666666664
2601,2017Q1,8.66
2601,2017Q2,8.9925
2601,2018Q2,11.8975
2601,2019Q1,11.943333333333333
2601,2019Q2,8.18
2601,NaT,10.406666666666666
2603,2017Q1,14.785
2603,2017Q3,16.6225
2603,2017Q4,12.58
2603,2018Q1,12.19
2603,2018Q2,12.08
2603,2018Q3,12.28
2603,2019Q3,11.953333333333333
2603,NaT,19.86
2605,2017Q1,22.825
2605,2017Q3,17.31
2605,2017Q4,15.46
2605,2018Q1,16.21
2605,2018Q4,16.203333333333333
2605,2019Q3,13.950000000000001
2605,NaT,16.830000000000002
2606,2017Q1,31.94
2606,2017Q3,36.0225
2606,2017Q4,33.79
2606,2018Q1,32.0
2606,2018Q4,32.52333333333333
2606,2019Q3,29.865
2606,NaT,31.983333333333334
2607,2017Q1,14.1475
2607,2017Q3,13.35
2607,2018Q1,13.405000000000001
2607,2018Q4,13.52
2607,2019Q2,13.91
2607,2019Q4,13.379999999999999
2607,NaT,15.456666666666665
2608,2016Q4,39.330000000000005
2608,2017Q1,38.01
2608,2017Q2,38.1
2608,2018Q2,38.1
2608,2018Q3,36.12
2608,2018Q4,37.11
2608,2019Q4,38.91
2608,2020Q1,36.32
2608,NaT,41.413333333333334
2609,2016Q2,7.21
2609,2017Q2,12.65
2609,2017Q3,11.595
2609,2017Q4,8.68
2609,2018Q1,9.02
2609,2018Q2,8.87
2609,2018Q4,8.025
2609,2019Q1,7.33
2609,2019Q3,5.57
2609,NaT,12.06
2610,2016Q2,10.37
2610,2017Q1,9.16
2610,2017Q3,11.32
2610,2018Q1,10.059999999999999
2610,2018Q4,9.676666666666668
2610,2019Q1,9.06
2610,2019Q2,6.9
2610,NaT,9.700000000000001
2611,2017Q1,7.0575
2611,2018Q1,7.62
2611,2018Q2,7.98
2611,2018Q3,7.470000000000001
2611,2019Q3,6.8999999999999995
2611,NaT,8.053333333333333
2612,2017Q1,29.955000000000002
2612,2017Q3,29.475
2612,2018Q3,32.0725
2612,2019Q3,28.846666666666668
2612,NaT,28.636666666666667
2613,2016Q4,13.530000000000001
2613,2017Q1,12.91
2613,2017Q3,12.765
2613,2018Q2,12.626666666666667
2613,2019Q2,13.192499999999999
2613,NaT,17.123333333333335
2614,2017Q1,9.24
2614,2017Q2,9.129999999999999
2614,2017Q4,9.88
2614,2018Q1,14.03
2614,2018Q3,12.67
2614,2018Q4,10.55
2614,2019Q1,11.3
2614,2019Q2,10.99
2614,NaT,16.48
2615,2017Q1,17.685000000000002
2615,2017Q3,18.59
2615,2017Q4,16.82
2615,2018Q1,16.03
2615,2018Q2,16.07
2615,2019Q2,18.18
2615,2019Q3,17.233333333333334
2615,NaT,27.810000000000002
2616,2017Q1,30.56
2616,2017Q2,33.9
2616,2017Q3,32.6575
2616,2018Q1,29.475
2616,2018Q2,30.51
2616,2018Q3,29.94
2616,2019Q3,29.203333333333333
2616,NaT,30.243333333333336
2617,2016Q2,13.79
2617,2017Q1,13.34
2617,2017Q3,15.55
2617,2017Q4,16.776666666666667
2617,2018Q3,18.77
2617,2018Q4,19.19
2617,2019Q3,17.34
2617,NaT,18.116666666666667
2618,2016Q2,16.14
2618,2017Q1,15.266666666666666
2618,2018Q1,14.99
2618,2018Q4,14.995000000000001
2618,2019Q1,13.83
2618,2019Q2,9.66
2618,NaT,12.196666666666667
2630,2018Q1,27.94
2630,2018Q2,23.67
2630,2018Q3,21.22
2630,2018Q4,19.54
2630,2019Q1,18.59
2630,2019Q2,12.99
2630,NaT,16.563333333333333
2633,2016Q4,21.08
2633,2017Q2,24.31
2633,2017Q3,23.61
2633,2018Q3,27.37
2633,2018Q4,30.7
2633,2019Q1,34.73
2633,2019Q2,37.685
2633,NaT,33.47666666666667
2634,2016Q2,38.52
2634,2016Q3,35.51
2634,2016Q4,33.67
2634,2017Q1,37.05
2634,2017Q2,33.96
2634,2017Q4,31.244999999999997
2634,2018Q1,30.27
2634,2018Q2,32.66
2634,2019Q1,32.675
2634,2019Q4,33.34
2634,2020Q1,27.95
2634,NaT,29.653333333333336
2636,2017Q1,21.700000000000003
2636,2017Q3,24.54
2636,2018Q3,25.560000000000002
2636,2019Q2,23.427500000000002
2636,NaT,34.65
2637,2016Q2,33.22
2637,2016Q3,30.22
2637,2017Q1,28.715
2637,2017Q2,27.82
2637,2017Q3,29.15
2637,2018Q3,29.76
2637,2018Q4,29.863333333333333
2637,2019Q3,27.98
2637,NaT,23.513333333333335
2642,2016Q3,24.9
2642,2017Q3,32.08
2642,2017Q4,26.84
2642,2018Q1,21.93
2642,2018Q2,22.33
2642,2018Q3,22.64
2642,2019Q3,28.85
2642,2019Q4,28.305
2642,NaT,34.553333333333335
2701,2016Q3,14.04
2701,2017Q1,13.245000000000001
2701,2017Q2,13.23
2701,2017Q3,12.91
2701,2018Q1,12.52
2701,2018Q2,12.85
2701,2019Q2,12.754999999999999
2701,NaT,12.049999999999999
2702,2016Q3,15.945
2702,2016Q4,14.37
2702,2017Q3,14.756666666666668
2702,2018Q3,21.502499999999998
2702,2018Q4,18.61
2702,2019Q3,21.42
2702,2020Q1,12.14
2702,NaT,17.503333333333334
2704,2016Q2,23.58
2704,2016Q3,23.41
2704,2016Q4,23.53
2704,2017Q4,22.71
2704,2018Q4,22.86
2704,2019Q4,27.265
2704,NaT,29.526666666666667
2705,2016Q2,8.57
2705,2016Q3,8.21
2705,2016Q4,8.03
2705,2017Q1,7.95
2705,2017Q2,7.54
2705,2017Q3,6.63
2705,2018Q1,6.615
2705,2018Q4,6.3
2705,2019Q2,6.94
2705,2019Q3,7.78
2705,2019Q4,13.18
2705,NaT,18.599999999999998
2706,2016Q2,17.33
2706,2016Q3,16.86
2706,2017Q1,15.585
2706,2017Q2,15.23
2706,2017Q3,14.9
2706,2018Q1,14.14
2706,2018Q2,14.41
2706,2019Q2,15.49
2706,2019Q3,14.5
2706,NaT,13.793333333333335
2707,2016Q2,161.7
2707,2016Q3,160.21
2707,2016Q4,154.25
2707,2017Q1,153.96
2707,2017Q3,151.57
2707,2018Q1,137.54000000000002
2707,2019Q1,144.13
2707,2019Q2,158.5675
2707,NaT,141.65
2712,2016Q3,25.46
2712,2016Q4,25.2
2712,2017Q4,26.06
2712,2018Q1,26.990000000000002
2712,2018Q3,31.47
2712,2018Q4,38.18
2712,2019Q1,39.74
2712,2019Q2,43.55
2712,2019Q3,45.95666666666667
2712,NaT,47.74
2722,2016Q2,40.21
2722,2016Q3,38.43
2722,2016Q4,34.61
2722,2017Q1,35.75
2722,2017Q2,34.25
2722,2017Q3,30.46
2722,2017Q4,29.9
2722,2018Q1,29.27
2722,2018Q2,27.0
2722,2018Q3,23.97
2722,2018Q4,24.92
2722,2019Q1,24.69
2722,2019Q2,20.9
2722,NaT,30.483333333333334
2723,2016Q3,302.21
2723,2017Q2,342.205
2723,2017Q4,337.4325
2723,2018Q1,222.25
2723,2018Q2,209.96
2723,2018Q3,171.66
2723,2018Q4,146.28
2723,2019Q1,123.42
2723,2019Q2,76.47
2723,NaT,122.83999999999999
2727,2017Q1,141.2
2727,2017Q2,158.10750000000002
2727,2017Q3,98.99
2727,2017Q4,79.46
2727,2018Q1,83.89
2727,2018Q2,87.44
2727,2019Q2,75.39
2727,NaT,97.43333333333332
2731,2016Q2,91.12
2731,2017Q2,100.90666666666668
2731,2018Q1,105.66499999999999
2731,2018Q2,89.49
2731,2018Q3,85.11
2731,2019Q1,80.16
2731,2020Q1,57.12
2731,NaT,74.54666666666667
2739,2016Q2,35.62
2739,2017Q2,39.3575
2739,2018Q1,30.290000000000003
2739,2018Q2,29.04
2739,2018Q3,28.81
2739,2019Q2,23.596666666666664
2739,NaT,25.153333333333336
2748,2017Q1,55.45
2748,2017Q2,66.95
2748,2017Q3,66.49
2748,2018Q3,63.08
2748,2019Q2,49.63333333333333
2748,NaT,45.96
2801,2017Q1,18.33
2801,2017Q2,16.7575
2801,2017Q3,17.73
2801,2018Q3,18.046666666666667
2801,2019Q2,20.72
2801,2019Q3,21.16
2801,2019Q4,21.835
2801,NaT,18.273333333333333
2809,2017Q1,29.69
2809,2017Q2,30.62
2809,2017Q3,31.97
2809,2017Q4,36.67
2809,2018Q1,33.2725
2809,2018Q2,33.17
2809,2019Q1,32.70666666666667
2809,2020Q1,30.7
2809,NaT,37.34666666666667
2812,2017Q1,9.66
2812,2017Q2,10.08
2812,2017Q3,9.719999999999999
2812,2018Q1,10.24
2812,2018Q2,10.45
2812,2018Q3,10.57
2812,2018Q4,10.19
2812,2019Q1,11.12
2812,2019Q2,12.43
2812,2019Q3,11.543333333333335
2812,NaT,11.159999999999998
2816,2017Q1,15.666666666666666
2816,2017Q4,19.453333333333333
2816,2018Q3,20.055
2816,2018Q4,19.8
2816,2019Q4,21.77
2816,2020Q1,17.83
2816,NaT,19.743333333333336
2820,2017Q1,13.91
2820,2017Q2,15.146666666666667
2820,2018Q1,14.182500000000001
2820,2018Q2,14.46
2820,2019Q2,14.86
2820,2019Q3,14.91
2820,2019Q4,14.98
2820,2020Q1,14.16
2820,NaT,14.86
2823,2016Q4,30.646666666666665
2823,2017Q3,30.689999999999998
2823,2018Q2,28.80666666666667
2823,2018Q3,24.32
2823,2018Q4,25.02
2823,2019Q1,25.65
2823,2019Q3,18.37
2823,NaT,21.376666666666665
2832,2016Q2,19.21
2832,2016Q4,19.34
2832,2017Q3,19.91
2832,2017Q4,20.46
2832,2018Q1,20.4825
2832,2018Q2,20.11
2832,2018Q3,20.53
2832,2018Q4,20.18
2832,2019Q4,19.835
2832,NaT,20.006666666666664
2834,2016Q2,8.48
2834,2017Q1,8.336666666666666
2834,2018Q1,8.7
2834,2018Q2,9.54
2834,2018Q3,10.705
2834,2019Q1,11.79
2834,2019Q2,12.2075
2834,NaT,10.12
2836,2017Q1,9.85
2836,2017Q2,9.92
2836,2017Q3,9.3675
2836,2018Q1,9.41
2836,2018Q3,9.64
2836,2019Q3,9.74
2836,2020Q1,8.96
2836,NaT,10.02
2838,2017Q1,9.165
2838,2018Q1,9.39
2838,2018Q2,10.08
2838,2018Q3,10.17
2838,2019Q2,10.7775
2838,NaT,10.576666666666666
2838A,2017Q4,50.37
2838A,2018Q1,50.59
2838A,2018Q2,51.5
2838A,2018Q3,51.75
2838A,2018Q4,53.08
2838A,2019Q1,54.655
2838A,2019Q3,54.85
2838A,2020Q1,51.49
2838A,NaT,52.81
2841,2017Q1,10.66
2841,2017Q2,9.74
2841,2017Q3,9.26
2841,2018Q1,8.525
2841,2018Q2,8.36
2841,2019Q2,8.285
2841,NaT,7.426666666666667
2845,2016Q3,9.48
2845,2017Q2,9.6
2845,2017Q3,9.516666666666667
2845,2018Q2,10.1
2845,2018Q3,10.583333333333334
2845,2019Q2,12.1
2845,2019Q3,11.423333333333332
2845,NaT,10.686666666666667
2849,2016Q4,13.146666666666667
2849,2017Q1,13.5
2849,2018Q1,13.45
2849,2018Q2,13.68
2849,2018Q3,14.3775
2849,2019Q3,15.12
2849,2019Q4,13.864999999999998
2849,NaT,14.776666666666666
2850,2016Q4,26.243333333333336
2850,2017Q4,28.76
2850,2018Q1,30.7
2850,2018Q2,36.57
2850,2018Q3,38.2125
2850,2019Q2,36.696666666666665
2850,NaT,36.49666666666667
2851,2016Q4,15.006666666666668
2851,2017Q4,17.42
2851,2018Q1,18.41
2851,2018Q2,18.455
2851,2018Q3,18.33
2851,2019Q2,18.05
2851,2019Q4,19.53
2851,2020Q1,17.65
2851,NaT,20.733333333333334
2852,2016Q4,13.643333333333333
2852,2017Q4,14.17
2852,2018Q3,14.9575
2852,2018Q4,14.24
2852,2019Q1,14.27
2852,2019Q2,12.18
2852,NaT,13.376666666666667
2855,2016Q2,13.38
2855,2017Q2,13.84
2855,2017Q3,14.645
2855,2018Q1,13.765
2855,2018Q2,13.77
2855,2018Q3,13.47
2855,2018Q4,13.14
2855,2019Q4,14.3
2855,2020Q1,12.32
2855,NaT,15.556666666666667
2856,2017Q1,8.615
2856,2018Q1,9.54
2856,2018Q2,11.04
2856,2018Q3,11.28
2867,2016Q4,16.033333333333335
2867,2017Q1,16.45
2867,2017Q4,16.025
2867,2018Q3,12.6
2867,2018Q4,10.71
2867,2019Q4,11.7
2867,2020Q1,9.2
2867,NaT,9.166666666666666
2880,2016Q3,17.064999999999998
2880,2017Q3,17.0875
2880,2018Q3,17.825
2880,2019Q1,19.01
2880,2019Q2,20.82
2880,2019Q3,20.81
2880,2019Q4,21.88
2880,2020Q1,18.77
2880,NaT,18.586666666666666
2881,2016Q4,48.43333333333334
2881,2017Q1,50.57
2881,2018Q1,50.525
2881,2018Q2,45.62
2881,2018Q4,44.59
2881,2019Q1,46.15
2881,2019Q4,38.94
2881,NaT,43.95666666666667
2881A,2017Q1,62.8825
2881A,2018Q1,65.2
2881A,2018Q2,64.5125
2881A,2019Q1,65.04
2881A,2019Q3,64.69
2881A,2020Q1,62.49
2881A,NaT,63.416666666666664
2881B,2018Q2,60.56
2881B,2018Q3,60.87
2881B,2018Q4,61.53
2881B,2019Q1,62.42
2881B,2019Q2,62.59
2881B,2019Q3,63.785
2881B,2020Q1,62.13
2881B,NaT,63.07666666666666
2882,2017Q1,48.96666666666667
2882,2017Q4,53.99
2882,2018Q1,51.79
2882,2018Q2,45.23
2882,2018Q3,42.12
2882,2018Q4,41.14
2882,2019Q1,42.23
2882,2019Q2,36.74
2882,NaT,40.71
2882A,2017Q1,62.1
2882A,2018Q1,63.57
2882A,2018Q2,63.655
2882A,2019Q1,63.72666666666667
2882A,2020Q1,61.6
2882A,NaT,62.94
2882B,2018Q3,60.57
2882B,2018Q4,61.54
2882B,2019Q1,62.37
2882B,2019Q2,62.41
2882B,2019Q3,63.38
2882B,2019Q4,63.81
2882B,2020Q1,62.96
2882B,NaT,63.080000000000005
2883,2016Q2,8.22
2883,2017Q2,8.46
2883,2017Q3,9.41
2883,2017Q4,9.85
2883,2018Q1,10.45
2883,2018Q2,10.555
2883,2018Q3,9.44
2883,2018Q4,9.33
2883,2019Q1,9.77
2883,2019Q2,7.99
2883,NaT,8.99
2884,2016Q3,18.39
2884,2017Q3,18.83
2884,2018Q2,21.31
2884,2018Q3,21.375
2884,2019Q1,22.95
2884,2019Q2,26.31
2884,2019Q3,26.895
2884,2020Q1,24.23
2884,NaT,26.383333333333336
2885,2017Q1,13.01
2885,2017Q2,13.14
2885,2017Q3,13.19
2885,2017Q4,13.79
2885,2018Q1,13.3
2885,2018Q2,14.13
2885,2018Q3,15.41
2885,2019Q1,17.53
2885,2019Q2,18.34
2885,2019Q3,18.74
2885,2019Q4,20.08
2885,2020Q1,16.5
2885,NaT,18.57
2886,2016Q3,24.41
2886,2017Q3,24.189999999999998
2886,2018Q2,26.7
2886,2018Q4,25.62
2886,2019Q1,27.52
2886,2019Q2,30.97
2886,2019Q3,29.72
2886,2020Q1,29.23
2886,NaT,29.633333333333336
2887,2016Q3,12.27
2887,2017Q2,13.68
2887,2017Q3,13.43
2887,2018Q1,14.28
2887,2018Q2,14.66
2887,2018Q3,13.9525
2887,2018Q4,13.84
2887,2019Q3,13.344999999999999
2887,NaT,13.14
2887E,2017Q1,52.245
2887E,2018Q1,54.17
2887E,2018Q2,53.75
2887E,2019Q1,55.19
2887E,2019Q2,55.28
2887E,2019Q3,55.8
2887E,2019Q4,55.85
2887E,2020Q1,53.38
2887E,NaT,53.71
2887F,2019Q1,51.625
2887F,2019Q3,53.8
2887F,2019Q4,53.01
2887F,NaT,51.96333333333333
2888,2017Q1,8.25
