公司代號,公司名稱,日期,季底月均價,日期_西元,year_quarter
3231,緯創Wistron,108/12/18,23.1,2019-12-18,2019Q4
3416,融程電WinMate,108/10/29,51.62,2019-10-29,2019Q4
3494,誠研HiTi,108/12/30,3.45,2019-12-30,2019Q4
3515,華擎ASROCK,109/02/17,98.91,2020-02-17,2020Q1
3701,大眾控FICG,108/06/14,12.52,2019-06-14,2019Q2
3706,神達MHC,109/02/24,29.6,2020-02-24,2020Q1
3712,永崴投控FIT,108/04/10,11.96,2019-04-10,2019Q2
4916,事欣科PARPRO,108/04/17,25.81,2019-04-17,2019Q2
4938,和碩Pegatron,108/11/21,56.92,2019-11-21,2019Q4
5215,科嘉-KYKO JA,108/10/18,52.34,2019-10-18,2019Q4
5258,虹堡Castles,108/10/15,19.87,2019-10-15,2019Q4
5264,鎧勝-KYCasetek,108/10/28,35.7,2019-10-28,2019Q4
6117,迎廣IN WIN,108/07/22,12.73,2019-07-22,2019Q3
6128,上福GPI,108/06/04,26.16,2019-06-04,2019Q2
6166,凌華ADLINK,109/03/30,59.09,2020-03-30,2020Q1
6172,互億Billionton,108/04/19,19.9,2019-04-19,2019Q2
6206,飛捷FLYTECH,108/04/24,63.32,2019-04-24,2019Q2
6230,超眾CCI,108/12/26,207.84,2019-12-26,2019Q4
6235,華孚科技Waffer,108/04/01,8.79,2019-04-01,2019Q2
6277,宏正ATEN,108/04/08,78.63,2019-04-08,2019Q2
6414,樺漢ENNOCONN,108/04/17,168.64,2019-04-17,2019Q2
6579,研揚AAEON,108/07/01,61.49,2019-07-01,2019Q3
6591,動力-KYSUN MAX,109/01/02,37.11,2020-01-02,2020Q1
6669,緯穎Wiwynn,109/02/20,672.92,2020-02-20,2020Q1
8114,振樺電子POSIFLEX,108/07/29,77.46,2019-07-29,2019Q3
8163,達方電子DARFON,108/04/17,30.77,2019-04-17,2019Q2
8210,勤誠興業CHENBRO,109/01/20,80.0,2020-01-20,2020Q1
9912,偉聯科技AIC,108/04/01,6.46,2019-04-01,2019Q2
2323,中環CMC,108/10/21,6.87,2019-10-21,2019Q4
2340,光磊OPTO,108/12/16,18.19,2019-12-16,2019Q4
2349,錸德RITEK,108/04/17,4.32,2019-04-17,2019Q2
2374,佳能Ability,108/07/25,11.22,2019-07-25,2019Q3
2393,億光Everlight,109/01/16,27.14,2020-01-16,2020Q1
2406,國碩Gigastorage,109/02/17,10.86,2020-02-17,2020Q1
2409,友達AUO,109/02/10,7.5,2020-02-10,2020Q1
2426,鼎元Tyntek,108/04/23,10.35,2019-04-23,2019Q2
2438,翔耀Enlight,108/12/18,5.74,2019-12-18,2019Q4
2448,晶電Epistar,109/01/20,29.53,2020-01-20,2020Q1
2466,冠西電Cosmo,108/07/22,32.8,2019-07-22,2019Q3
2486,一詮I-Chiun,108/04/16,6.14,2019-04-16,2019Q2
2489,瑞軒Amtran,108/04/17,7.39,2019-04-17,2019Q2
2491,吉祥全Infodisc,108/10/23,8.23,2019-10-23,2019Q4
2499,東貝UNI,108/04/16,6.66,2019-04-16,2019Q2
3008,大立光LARGAN,109/01/14,3925.69,2020-01-14,2020Q1
3019,亞洲光學ASIA,109/01/02,67.5,2020-01-02,2020Q1
3024,憶聲ACN,108/12/04,6.62,2019-12-04,2019Q4
3031,佰鴻BRIGHT,108/11/25,11.96,2019-11-25,2019Q4
3038,全台EDT,108/09/09,14.6,2019-09-09,2019Q3
3049,和鑫SINTEK,108/07/29,9.59,2019-07-29,2019Q3
3050,鈺德U-Tech,108/09/18,9.02,2019-09-18,2019Q3
3059,華晶科Altek,108/04/09,17.72,2019-04-09,2019Q2
3149,正達國際G-TECH,108/04/17,5.75,2019-04-17,2019Q2
3356,奇偶科技GeoVision,108/05/28,20.34,2019-05-28,2019Q2
3406,玉晶光GENIUS,109/01/09,412.49,2020-01-09,2020Q1
3437,榮創AOT,108/12/11,12.74,2019-12-11,2019Q4
3454,晶睿VIVOTEK,108/05/27,72.32,2019-05-27,2019Q2
3481,群創光電INX,108/04/17,6.2,2019-04-17,2019Q2
3504,揚明光Young Optics,108/04/10,53.87,2019-04-10,2019Q2
3535,晶彩科Favite,108/04/18,13.09,2019-04-18,2019Q2
3557,嘉威JiaWei,109/02/26,49.26,2020-02-26,2020Q1
3563,牧德MACHVISION,108/04/24,270.36,2019-04-24,2019Q2
3576,聯合再生URE,108/05/15,5.42,2019-05-15,2019Q2
3591,艾笛森EDISON OPTO,108/04/19,9.05,2019-04-19,2019Q2
3622,洋華YFO,108/12/24,16.78,2019-12-24,2019Q4
3669,圓展科技AVI,109/03/04,28.69,2020-03-04,2020Q1
3673,"TPK-KYTPK Holding Co., Ltd.",108/11/04,38.51,2019-11-04,2019Q4
3698,隆達電子Lextar,108/12/05,13.17,2019-12-05,2019Q4
4934,太極能源Tainergy,109/02/20,13.87,2020-02-20,2020Q1
4935,茂林-KYGLT,109/01/17,104.26,2020-01-17,2020Q1
4942,嘉彰Chia Chang,108/04/22,30.28,2019-04-22,2019Q2
4956,光鋐科技Epileds,108/04/16,9.72,2019-04-16,2019Q2
4976,佳凌科技CALIN,108/04/01,16.41,2019-04-01,2019Q2
5234,達興材料DAXIN,108/04/02,72.34,2019-04-02,2019Q2
5243,乙盛-KYESON,108/08/27,27.09,2019-08-27,2019Q3
5484,慧友EverFocus,108/10/02,7.6,2019-10-02,2019Q4
6116,彩晶HannStar,108/04/17,5.82,2019-04-17,2019Q2
6120,達運DARWIN,108/04/16,10.95,2019-04-16,2019Q2
6164,華興電子LEDTECH,108/04/16,5.27,2019-04-16,2019Q2
6168,宏齊HARVATEK CORPOR,108/04/09,10.57,2019-04-09,2019Q2
6176,瑞儀ROEC,108/09/17,85.44,2019-09-17,2019Q3
6209,今國光學KINKO,108/04/01,19.38,2019-04-01,2019Q2
6226,光鼎電子Para Light,108/11/08,6.31,2019-11-08,2019Q4
6278,台表科TSMT,109/01/06,77.0,2020-01-06,2020Q1
6405,悅城ONANO,108/04/17,11.59,2019-04-17,2019Q2
6431,光麗-KYKSKL,108/12/12,21.39,2019-12-12,2019Q4
6443,元晶TSEC,108/07/01,5.49,2019-07-01,2019Q3
6456,GIS-KYGIS,108/04/22,78.98,2019-04-22,2019Q2
6477,安集Anji,108/05/03,18.16,2019-05-03,2019Q2
6668,中揚光Zhong Yang,109/01/16,58.65,2020-01-16,2020Q1
6706,惠特FitTech,109/01/03,78.21,2020-01-03,2020Q1
8104,錸寶科技RiTdisplay,108/04/17,33.36,2019-04-17,2019Q2
8105,凌巨GiantPlus,108/08/19,9.1,2019-08-19,2019Q3
8215,明基材料BMC,108/04/08,15.44,2019-04-08,2019Q2
2314,台揚MTI,108/04/16,16.31,2019-04-16,2019Q2
2332,友訊D-Link,108/05/03,10.68,2019-05-03,2019Q2
2345,智邦Accton,108/10/15,159.47,2019-10-15,2019Q4
2412,中華電信CHT,108/06/26,106.4,2019-06-26,2019Q2
2419,仲琦Hitron,108/12/27,19.6,2019-12-27,2019Q4
2439,美律Merry,108/04/24,128.51,2019-04-24,2019Q2
2444,兆勁 AboCom,108/10/25,14.68,2019-10-25,2019Q4
2450,神腦Senao,108/04/10,28.88,2019-04-10,2019Q2
2455,全新VPEC,108/11/05,81.96,2019-11-05,2019Q4
2485,兆赫Zinwell,108/08/29,14.01,2019-08-29,2019Q3
2498,宏達電HTC,108/04/16,31.32,2019-04-16,2019Q2
3025,星通Loop,108/04/03,15.46,2019-04-03,2019Q2
3027,盛達BILLION,108/04/02,6.23,2019-04-02,2019Q2
3045,台灣大哥大TWM,108/06/28,102.15,2019-06-28,2019Q2
3047,訊舟EDIMAX,108/05/10,6.98,2019-05-10,2019Q2
3062,建漢CyberTAN,108/09/25,13.1,2019-09-25,2019Q3
3311,閎暉Silitech,108/11/25,23.28,2019-11-25,2019Q4
3380,明泰Alpha,108/08/27,17.32,2019-08-27,2019Q3
3419,譁裕WHAYU,108/09/20,11.44,2019-09-20,2019Q3
3596,智易科技Arcadyan,108/07/24,67.41,2019-07-24,2019Q3
3682,亞太電信APT,109/01/20,6.03,2020-01-20,2020Q1
3694,海華AzureWave,108/04/08,13.51,2019-04-08,2019Q2
3704,合勤控Unizyx,108/07/29,13.29,2019-07-29,2019Q3
4904,遠傳Far EasTone,108/06/24,63.18,2019-06-24,2019Q2
4906,正文Gemtek,108/08/14,19.4,2019-08-14,2019Q3
4977,眾達-KYPCL,109/01/17,99.8,2020-01-17,2020Q1
5388,中磊SERCOMM,108/08/28,64.76,2019-08-28,2019Q3
6136,富爾特FTC,108/04/17,16.77,2019-04-17,2019Q2
6142,友勁CAMEO,108/04/01,5.22,2019-04-01,2019Q2
6152,百一PRIME,108/08/30,5.23,2019-08-30,2019Q3
6216,居易Draytek Corp.,108/04/10,24.27,2019-04-10,2019Q2
6285,啟碁WNC,108/09/25,55.71,2019-09-25,2019Q3
6416,瑞祺電通CASWELL,109/03/10,118.91,2020-03-10,2020Q1
6442,光紅建聖Ezconn,108/04/15,35.74,2019-04-15,2019Q2
6674,鋐寶科技CBN,108/04/16,19.83,2019-04-16,2019Q2
8011,台通光電TTCC,108/04/16,12.19,2019-04-16,2019Q2
8101,華冠Arima Comm.,108/12/26,4.62,2019-12-26,2019Q4
1582,信錦SYNCMOLD,109/01/17,72.3,2020-01-17,2020Q1
2059,川湖king slide,108/11/08,314.54,2019-11-08,2019Q4
2308,台達電Delta Electronics,108/04/10,122.62,2019-04-10,2019Q2
2313,華通COMPEQ MFG.,108/11/14,32.07,2019-11-14,2019Q4
2316,楠梓電WUS,108/10/28,28.28,2019-10-28,2019Q4
2327,國巨Yageo,109/02/25,322.74,2020-02-25,2020Q1
2328,廣宇Pan-International,108/04/16,16.91,2019-04-16,2019Q2
2355,敬鵬Chin-Poon,108/04/22,23.48,2019-04-22,2019Q2
2367,燿華Unitech,108/10/14,20.78,2019-10-14,2019Q4
2368,金像GCE,109/03/31,20.23,2020-03-31,2020Q1
2375,凱美KAIMEI,108/04/16,30.81,2019-04-16,2019Q2
2383,台光電EMC,108/09/17,110.11,2019-09-17,2019Q3
2385,群光Chicony,108/10/29,77.57,2019-10-29,2019Q4
2392,正崴FOXLINK,108/10/22,29.79,2019-10-22,2019Q4
2402,毅嘉ICHIA,108/10/28,11.19,2019-10-28,2019Q4
2413,環科UMEC,108/04/09,10.35,2019-04-09,2019Q2
2415,錩新Cx Tech,108/04/08,12.58,2019-04-08,2019Q2
2420,新巨Zippy,108/07/24,30.97,2019-07-24,2019Q3
2421,建準Sunon,108/12/30,33.27,2019-12-30,2019Q4
2428,興勤TKS,109/01/16,74.23,2020-01-16,2020Q1
2431,聯昌Lien Chang,108/10/03,7.13,2019-10-03,2019Q4
2440,太空梭Space Shuttle,109/02/06,7.18,2020-02-06,2020Q1
2456,奇力新Chilisin,109/01/03,89.8,2020-01-03,2020Q1
2457,飛宏Phihong,108/04/16,6.29,2019-04-16,2019Q2
2460,建通Gem,108/04/10,7.53,2019-04-10,2019Q2
2462,良得電LINETEK,108/08/20,24.72,2019-08-20,2019Q3
2467,志聖C Sun,108/05/09,25.51,2019-05-09,2019Q2
2472,立隆電LEION,108/09/03,30.01,2019-09-03,2019Q3
2476,鉅祥GS,108/07/29,18.81,2019-07-29,2019Q3
2478,大毅Ta-I,109/02/24,62.16,2020-02-24,2020Q1
2483,百容ECE,108/05/02,17.83,2019-05-02,2019Q2
2484,希華Siward,108/09/09,17.18,2019-09-09,2019Q3
2492,華新科WTC,109/01/03,175.58,2020-01-03,2020Q1
2493,揚博AMPOC,108/04/25,25.35,2019-04-25,2019Q2
3003,健和興KST,108/10/30,32.21,2019-10-30,2019Q4
3011,今皓JH,108/04/18,4.74,2019-04-18,2019Q2
3015,全漢SPI,109/01/14,17.79,2020-01-14,2020Q1
3021,鴻名企業WELLTEND,108/08/30,11.85,2019-08-30,2019Q3
3023,信邦SINBON,109/01/20,113.72,2020-01-20,2020Q1
3026,禾伸堂HOLY  STONE,109/01/03,91.06,2020-01-03,2020Q1
3032,偉訓COMPUCASE,108/07/17,22.96,2019-07-17,2019Q3
3037,欣興Unimicron,108/11/12,33.09,2019-11-12,2019Q4
3042,晶技TXC,109/03/11,46.15,2020-03-11,2020Q1
3044,健鼎Tripod,108/11/11,96.69,2019-11-11,2019Q4
3058,立德Leader,108/05/06,5.29,2019-05-06,2019Q2
3090,日電貿NDB,108/04/17,42.84,2019-04-17,2019Q2
3229,晟鈦CHEER TIME,108/04/02,9.75,2019-04-02,2019Q2
3296,勝德POWERTECH,108/04/03,12.49,2019-04-03,2019Q2
3308,聯德電子BESTEC,108/04/17,4.71,2019-04-17,2019Q2
3321,同泰電子UNIFLEX,108/12/04,9.01,2019-12-04,2019Q4
3338,泰碩TAISOL,108/08/29,83.96,2019-08-29,2019Q3
3376,新日興SZS,109/02/14,117.58,2020-02-14,2020Q1
3432,台端TAI TWUN,108/04/24,9.86,2019-04-24,2019Q2
3501,維熹科技Well Shin,108/04/08,41.77,2019-04-08,2019Q2
3533,嘉澤LOTES,109/01/16,264.38,2020-01-16,2020Q1
3550,聯穎CTC,108/04/19,10.8,2019-04-19,2019Q2
3593,力銘科技logah,108/12/25,8.05,2019-12-25,2019Q4
3605,宏致電子ACES,108/12/27,20.6,2019-12-27,2019Q4
3607,谷崧精密Coxon,108/04/15,10.88,2019-04-15,2019Q2
3645,達邁科技TMT,108/04/02,32.71,2019-04-02,2019Q2
3653,健策JENTECH,109/02/19,168.87,2020-02-19,2020Q1
3679,新至陞科技Nishoku,109/01/17,51.64,2020-01-17,2020Q1
4545,銘鈺MAP,109/03/10,29.29,2020-03-10,2020Q1
4912,聯德控股-KYLemtech,108/04/01,70.37,2019-04-01,2019Q2
4915,致伸Primax,108/04/12,41.84,2019-04-12,2019Q2
4927,泰鼎-KYApex,109/02/14,52.7,2020-02-14,2020Q1
4943,康控-KYCONCRAFT,108/10/22,106.52,2019-10-22,2019Q4
4958,臻鼎-KYZDT,108/11/12,93.87,2019-11-12,2019Q4
4989,榮科LCYT,108/09/12,15.54,2019-09-12,2019Q3
4999,鑫禾科技Sinher,108/04/02,32.15,2019-04-02,2019Q2
5469,瀚宇博德Board,108/10/30,34.78,2019-10-30,2019Q4
6108,競國實業APCB INC.,108/04/25,19.47,2019-04-25,2019Q2
6115,鎰勝I-SHENG,109/02/14,40.61,2020-02-14,2020Q1
6133,金橋Golden Bridge,109/01/20,6.49,2020-01-20,2020Q1
6141,柏承科技Plotech,108/09/02,15.97,2019-09-02,2019Q3
6153,嘉聯益Career Tech.,108/10/22,26.41,2019-10-22,2019Q4
6155,鈞寶電子KC,108/12/23,20.29,2019-12-23,2019Q4
6165,捷泰JTT,109/02/19,19.13,2020-02-19,2020Q1
6191,精成科技GBM,108/08/29,13.01,2019-08-29,2019Q3
6197,佳必琪JPC,108/12/18,25.01,2019-12-18,2019Q4
6205,詮欣COXOC,108/04/08,20.13,2019-04-08,2019Q2
6213,聯茂ITEQ,108/09/12,132.21,2019-09-12,2019Q3
6224,聚鼎科技PTTC.,108/10/25,55.03,2019-10-25,2019Q4
6251,定穎電子DYNAMIC,108/12/05,14.72,2019-12-05,2019Q4
6269,台郡FLEXIUM,109/01/02,99.8,2020-01-02,2020Q1
6282,康舒AcBel,109/01/20,19.24,2020-01-20,2020Q1
6412,群光電能Chicony Power,108/11/19,49.91,2019-11-19,2019Q4
6449,鈺邦APAQ,108/12/16,25.58,2019-12-16,2019Q4
6672,騰輝電子-KYVentec,108/08/22,76.73,2019-08-22,2019Q3
6715,嘉基Lintes,109/02/20,84.43,2020-02-20,2020Q1
8039,台虹TAIFLEX,109/01/14,45.79,2020-01-14,2020Q1
8046,南電N.P.C.,109/03/06,50.4,2020-03-06,2020Q1
8103,瀚荃CviLux,108/12/25,21.08,2019-12-25,2019Q4
8213,志超tpt,108/07/25,29.15,2019-07-25,2019Q3
8249,菱光科技CSI,108/12/30,17.69,2019-12-30,2019Q4
2347,聯強Synnex,108/06/27,35.39,2019-06-27,2019Q2
2414,精技UTE,109/01/20,20.71,2020-01-20,2020Q1
2430,燦坤TKE,108/05/07,13.97,2019-05-07,2019Q2
2459,敦吉Audix,108/12/27,37.58,2019-12-27,2019Q4
3010,華立Wahlee,108/12/17,49.11,2019-12-17,2019Q4
3028,增你強Zenitron,108/05/03,17.8,2019-05-03,2019Q2
3033,威健WEIKENG,108/04/08,13.47,2019-04-08,2019Q2
3036,文曄Wintech,108/11/14,36.53,2019-11-14,2019Q4
3048,益登EDOM,108/10/24,14.11,2019-10-24,2019Q4
3055,蔚華科SPIROX,109/01/30,29.33,2020-01-30,2020Q1
3209,全科科技ALLTEK,108/12/12,17.54,2019-12-12,2019Q4
3312,弘憶股G.M.I,108/10/21,12.11,2019-10-21,2019Q4
3528,安馳科技ANSTEK,108/08/13,35.56,2019-08-13,2019Q3
3702,大聯大          (普 通)WPG common,108/07/30,35.98,2019-07-30,2019Q3
3702A,大聯大          (特 別)WPG preferred,108/11/08,47.1,2019-11-08,2019Q4
5434,崇越TOPCO,109/01/17,89.9,2020-01-17,2020Q1
6189,豐藝Promate,108/07/12,29.98,2019-07-12,2019Q3
6281,全國電E-LIFE MALL,109/01/16,63.38,2020-01-16,2020Q1
8070,長華電材CHANG WAH,108/11/13,141.89,2019-11-13,2019Q4
8072,陞泰科技AV TECH,108/10/08,20.05,2019-10-08,2019Q4
8112,至上Supreme,109/03/06,30.46,2020-03-06,2020Q1
2427,三商電MDS,108/04/08,9.46,2019-04-08,2019Q2
2453,凌群SYSCOM,108/08/12,13.56,2019-08-12,2019Q3
2468,華經FIS,109/01/13,13.17,2020-01-13,2020Q1
2471,資通ARES,108/09/05,17.43,2019-09-05,2019Q3
2480,敦陽科Stark,109/03/10,57.29,2020-03-10,2020Q1
3029,零壹ZERO ONE,108/10/24,29.36,2019-10-24,2019Q4
3130,一零四104 CORPORATION,108/07/05,140.7,2019-07-05,2019Q3
4994,傳奇X-LEGEND,108/09/24,54.8,2019-09-24,2019Q3
5203,訊連CyberLink,109/03/06,109.08,2020-03-06,2020Q1
6112,聚碩SYSAGE,108/05/08,33.62,2019-05-08,2019Q2
6183,關貿網路TRADE-VAN,109/02/18,38.0,2020-02-18,2020Q1
6214,精誠SYSTEX,109/01/20,74.37,2020-01-20,2020Q1
2312,金寶Kinpo Electronics,109/01/20,11.21,2020-01-20,2020Q1
2317,鴻海Hon Hai,108/04/17,73.08,2019-04-17,2019Q2
2354,鴻準FoxconnTechnology,108/04/17,52.38,2019-04-17,2019Q2
2359,所羅門Solomon,108/04/22,17.67,2019-04-22,2019Q2
2360,致茂Chroma,109/01/14,119.32,2020-01-14,2020Q1
2373,震旦行Aurora,108/06/24,83.68,2019-06-24,2019Q2
2390,云辰Everspring,108/04/11,7.51,2019-04-11,2019Q2
2404,漢唐UIS,108/12/23,160.36,2019-12-23,2019Q4
2423,固緯GW,108/04/10,22.27,2019-04-10,2019Q2
2433,互盛電ASC,108/12/27,47.68,2019-12-27,2019Q4
2461,光群雷K Laser,108/08/29,13.09,2019-08-29,2019Q3
2464,盟立Mirle,108/05/15,30.18,2019-05-15,2019Q2
2474,可成Catcher,108/11/04,203.04,2019-11-04,2019Q4
2477,美隆電Meiloon,108/11/29,18.62,2019-11-29,2019Q4
2482,連宇UIC,108/09/20,11.1,2019-09-20,2019Q3
2488,漢平Hanpin,108/04/22,27.46,2019-04-22,2019Q2
2495,普安Infortrend,108/10/17,10.99,2019-10-17,2019Q4
3018,同開TUNG KAI,108/05/02,19.85,2019-05-02,2019Q2
3030,德律TRI,109/01/20,45.74,2020-01-20,2020Q1
3305,昇貿科技SHENMAO,108/11/26,19.64,2019-11-26,2019Q4
3450,聯鈞ELASER,109/03/05,67.9,2020-03-05,2020Q1
3518,柏騰PT TECH.,109/01/17,22.03,2020-01-17,2020Q1
3617,碩天CyberPower,108/11/20,81.03,2019-11-20,2019Q4
3665,貿聯-KYBHI,108/07/26,158.21,2019-07-26,2019Q3
5225,東科-KYEASTECH,108/10/15,28.17,2019-10-15,2019Q4
6139,亞翔L & K,108/12/23,24.0,2019-12-23,2019Q4
6192,巨路LUMAX,108/08/21,59.23,2019-08-21,2019Q3
6196,帆宣MIC,108/12/18,62.11,2019-12-18,2019Q4
6201,亞弘電YAHORNG,108/07/17,32.01,2019-07-17,2019Q3
6215,和椿Aurotek,108/04/02,11.46,2019-04-02,2019Q2
6283,淳安電子SOE,108/04/01,17.2,2019-04-01,2019Q2
6409,旭隼VOLTRONIC,109/01/10,649.33,2020-01-10,2020Q1
6558,興能高SYNST,108/10/30,37.13,2019-10-30,2019Q4
6698,旭暉應材FINEMAT,108/12/24,50.2,2019-12-24,2019Q4
8021,尖點Topoint,108/11/13,18.11,2019-11-13,2019Q4
8201,無敵科技BESTA,108/04/08,7.46,2019-04-08,2019Q2
1435,中福國際C.F.CORP.,109/03/05,8.16,2020-03-05,2020Q1
1437,勤益控GTM,108/10/24,19.37,2019-10-24,2019Q4
1516,川飛FALCON,109/02/21,15.69,2020-02-21,2020Q1
2062,橋椿金屬SSM,108/04/10,18.32,2019-04-10,2019Q2
2348,海悅Hiyes,109/01/14,49.04,2020-01-14,2020Q1
2358,廷鑫TS,108/04/08,11.16,2019-04-08,2019Q2
2443,億麗LEAD DATA INC.,109/01/03,3.01,2020-01-03,2020Q1
2496,卓越成功SPC,108/04/02,57.13,2019-04-02,2019Q2
2514,龍邦國際LONG BON,108/05/02,14.39,2019-05-02,2019Q2
2904,匯僑POC,108/08/20,20.11,2019-08-20,2019Q3
3040,遠見GV,108/04/03,29.14,2019-04-03,2019Q2
4536,拓凱TOPKEY,108/07/15,103.83,2019-07-15,2019Q3
5284,jpp-KYjpp,108/07/15,36.09,2019-07-15,2019Q3
5871,中租-KYChailease,108/11/19,96.35,2019-11-19,2019Q4
6184,大豐電DAH FUNG CATV,109/02/14,39.03,2020-02-14,2020Q1
6464,台數科top MSO,109/01/16,109.32,2020-01-16,2020Q1
6504,南六NAN LIU,109/02/03,150.48,2020-02-03,2020Q1
6581,鋼聯TSU,108/04/08,58.89,2019-04-08,2019Q2
6592,和潤企業HOTAI FINANCE,108/12/09,66.01,2019-12-09,2019Q4
6625,必應Binlive,108/04/03,30.95,2019-04-03,2019Q2
6641,基士德-KYGSD-KY,108/08/16,57.57,2019-08-16,2019Q3
6655,科定KD,108/04/11,35.06,2019-04-11,2019Q2
6670,復盛應用FSP,109/02/19,162.26,2020-02-19,2020Q1
6671,三能-KYSan Neng-KY,108/04/08,32.69,2019-04-08,2019Q2
8033,雷虎TT,108/05/06,7.79,2019-05-06,2019Q2
8341,日友SF,108/06/26,217.41,2019-06-26,2019Q2
8404,百和興業-KYPAIHO SHIH,108/06/21,30.34,2019-06-21,2019Q2
8411,福貞-KYKINGCAN,108/07/26,10.37,2019-07-26,2019Q3
8422,可寧衛Cleanaway,108/04/08,142.23,2019-04-08,2019Q2
8427,基勝-KYKEYSHEEN,109/01/20,40.94,2020-01-20,2020Q1
8442,威宏-KYWW,108/04/26,46.62,2019-04-26,2019Q2
8463,潤泰精材RTM,108/11/07,37.96,2019-11-07,2019Q4
8464,億豐Nien Made,108/11/06,198.41,2019-11-06,2019Q4
8466,美(吉吉)-KYM.J.,108/08/13,62.6,2019-08-13,2019Q3
8467,波力-KYBONNY WORLDWIDE LIMITED,108/12/05,43.75,2019-12-05,2019Q4
8473,山林水FOREST WATER,108/04/17,38.14,2019-04-17,2019Q2
8478,東哥遊艇OceanAlexander,108/07/17,30.88,2019-07-17,2019Q3
8480,泰昇-KYTaisun-KY,108/11/21,126.83,2019-11-21,2019Q4
8481,政伸Transart,108/07/17,52.22,2019-07-17,2019Q3
8482,商億-KYSGH-KY,109/01/20,133.01,2020-01-20,2020Q1
8488,吉源-KYJYPKG,108/07/26,13.7,2019-07-26,2019Q3
8497,格威傳媒UV,109/03/05,67.97,2020-03-05,2020Q1
8499,鼎炫-KYTOP BRIGHT,108/08/21,75.69,2019-08-21,2019Q3
9802,鈺齊-KYFulgent Sun,109/01/16,89.1,2020-01-16,2020Q1
9902,台火開發Tidehold,108/10/23,7.98,2019-10-23,2019Q4
9904,寶成工業Pou Chen,108/10/21,27.65,2019-10-21,2019Q4
9905,大華金屬GCM,108/04/17,20.16,2019-04-17,2019Q2
9907,統一實業Ton Yi,108/07/10,8.91,2019-07-10,2019Q3
9910,豐泰企業FT,108/05/20,140.17,2019-05-20,2019Q2
9911,台灣櫻花Taiwan Sakura,109/02/04,41.77,2020-02-04,2020Q1
9914,美利達MIC,108/07/19,114.3,2019-07-19,2019Q3
9917,中保科TAIWAN SECOM,109/03/06,82.43,2020-03-06,2020Q1
9919,康那香KNH,109/03/02,19.74,2020-03-02,2020Q1
9921,巨大機械Giant Mfg.,108/06/17,146.38,2019-06-17,2019Q2
9924,臺灣福興Taiwan Fu Hsing,108/06/20,36.63,2019-06-20,2019Q2
9925,新保SKS,108/07/16,34.14,2019-07-16,2019Q3
9927,泰銘TMI,108/11/08,28.11,2019-11-08,2019Q4
9929,秋雨創新CHOICE,108/05/06,12.34,2019-05-06,2019Q2
9930,中聯資源CHC,108/04/09,42.06,2019-04-09,2019Q2
9933,中鼎CTCI Corp.,108/04/10,30.49,2019-04-10,2019Q2
9934,成霖Globo,108/11/26,13.41,2019-11-26,2019Q4
9935,慶豐富Ching Feng,108/11/15,27.38,2019-11-15,2019Q4
9938,百和Taiwan Paiho,108/07/16,55.6,2019-07-16,2019Q3
9939,宏全Hon Chuan,109/01/14,49.2,2020-01-14,2020Q1
9940,信義房屋Sinyi Realty,108/06/03,25.06,2019-06-03,2019Q2
9941,裕融            (普 通)TAC common,108/07/22,88.58,2019-07-22,2019Q3
9941A,裕融            (特 別)TAC preferred,108/09/17,52.22,2019-09-17,2019Q3
9942,茂順MAO SHUN,108/05/27,58.98,2019-05-27,2019Q2
9944,新麗Shinih,109/02/03,18.22,2020-02-03,2020Q1
9945,潤泰新RUENTEX DEVELOP,108/11/14,35.33,2019-11-14,2019Q4
9955,佳龍SDTI,108/08/13,15.31,2019-08-13,2019Q3
1101,臺灣水泥        (普 通)TCC common,2019-07-02 00:00:00,43.13,,NaT
1101B,臺灣水泥        (特 別)TCC preferred,2020-06-11 00:00:00,54.57,,NaT
1102,亞洲水泥ACC,2020-01-14 00:00:00,44.01,,NaT
1103,嘉新水泥CHC,2019-12-30 00:00:00,17.37,,NaT
1104,環球水泥UCC,2019-07-10 00:00:00,17.95,,NaT
1108,幸福水泥Lucky Cement,2020-06-17 00:00:00,10.05,,NaT
1109,信大水泥HsingTa,2019-12-30 00:00:00,18.09,,NaT
1110,東南水泥TUNA CEMENT,2020-02-03 00:00:00,16.25,,NaT
1201,味全食品Wei-Chuan,2019-07-10 00:00:00,22.69,,NaT
1203,味王Ve Wong,2020-06-30 00:00:00,28.81,,NaT
1210,大成長城GREATWALL,2019-12-19 00:00:00,43.39,,NaT
1215,卜蜂企業CPE,2020-06-05 00:00:00,72.42,,NaT
1216,統一企業PEC,2019-07-11 00:00:00,72.58,,NaT
1217,愛之味AGV,2020-03-06 00:00:00,7.62,,NaT
1218,泰山TAISUN,2020-03-03 00:00:00,24.09,,NaT
1219,福壽FWUSOW,2020-06-18 00:00:00,22.56,,NaT
1220,台榮TAIROUN,2020-06-24 00:00:00,11.0,,NaT
1225,福懋油脂FOPCO,2019-07-05 00:00:00,37.72,,NaT
1227,佳格食品S.F.C,2020-02-06 00:00:00,64.47,,NaT
1229,聯華LHHC,2020-05-08 00:00:00,42.44,,NaT
1231,聯華食品Lian Hwa Foods,2019-07-10 00:00:00,42.56,,NaT
1232,大統益TTET,2019-07-04 00:00:00,122.16,,NaT
1233,天仁Ten Ren,2019-12-31 00:00:00,36.32,,NaT
1234,黑松Hey-Song,2020-01-20 00:00:00,32.79,,NaT
