公司代號,年度,月份,加權(A/B)平均價,year_quarter
1323,110,9,34.46,2021Q3
1323,110,12,34.8,2021Q4
1323,111,3,35.98,2022Q1
1323,111,6,34.29,2022Q2
1323,111,9,33.23,2022Q3
1323,111,12,32.94,2022Q4
1323,112,3,33.11,2023Q1
1323,112,6,32.12,2023Q2
1323,112,9,31.6,2023Q3
1323,112,12,31.12,2023Q4
1323,113,3,30.9,2024Q1
1323,113,6,30.56,2024Q2
1323,113,9,28.23,2024Q3
1323,113,12,25.13,2024Q4
1323,114,3,24.02,2025Q1
1324,105,3,11.39,2016Q1
1324,105,6,11.06,2016Q2
1324,105,9,12.54,2016Q3
1324,105,12,13.02,2016Q4
1324,106,3,13.17,2017Q1
1324,106,6,13.14,2017Q2
1324,106,9,12.59,2017Q3
1324,106,12,12.47,2017Q4
1324,107,3,14.79,2018Q1
1324,107,6,12.57,2018Q2
1324,107,9,12.42,2018Q3
1324,107,12,11.14,2018Q4
1324,108,3,11.0,2019Q1
1324,108,6,11.26,2019Q2
1324,108,9,9.92,2019Q3
1324,108,12,9.66,2019Q4
1324,109,3,8.12,2020Q1
1324,109,6,9.83,2020Q2
1324,109,9,10.06,2020Q3
1324,109,12,10.38,2020Q4
1324,110,3,10.27,2021Q1
1324,110,6,11.43,2021Q2
1324,110,9,11.06,2021Q3
1324,110,12,11.66,2021Q4
1324,111,3,11.06,2022Q1
1324,111,6,10.7,2022Q2
1324,111,9,10.78,2022Q3
1324,111,12,10.63,2022Q4
1324,112,3,11.3,2023Q1
1324,112,6,11.77,2023Q2
1324,112,9,13.67,2023Q3
1324,112,12,19.42,2023Q4
1324,113,3,15.45,2024Q1
1324,113,6,13.44,2024Q2
1324,113,9,13.04,2024Q3
1324,113,12,12.56,2024Q4
1324,114,3,12.45,2025Q1
1325,105,3,20.64,2016Q1
1325,105,6,19.56,2016Q2
1325,105,9,19.43,2016Q3
1325,105,12,21.06,2016Q4
1325,106,3,21.71,2017Q1
1325,106,6,21.02,2017Q2
1325,106,9,19.56,2017Q3
1325,106,12,19.36,2017Q4
1325,107,3,18.1,2018Q1
1325,107,6,18.04,2018Q2
1325,107,9,17.57,2018Q3
1325,107,12,16.66,2018Q4
1325,108,3,16.3,2019Q1
1325,108,6,16.02,2019Q2
1325,108,9,15.56,2019Q3
1325,108,12,16.39,2019Q4
1325,109,3,38.13,2020Q1
1325,109,6,183.76,2020Q2
1325,109,9,137.37,2020Q3
1325,109,12,96.26,2020Q4
1325,110,3,90.44,2021Q1
1325,110,6,90.61,2021Q2
1325,110,9,57.31,2021Q3
1325,110,12,46.49,2021Q4
1325,111,3,42.58,2022Q1
1325,111,6,30.49,2022Q2
1325,111,9,25.47,2022Q3
1325,111,12,27.65,2022Q4
1325,112,3,23.92,2023Q1
1325,112,6,24.9,2023Q2
1325,112,9,22.69,2023Q3
1325,112,12,41.5,2023Q4
1325,113,3,31.33,2024Q1
1325,113,6,33.61,2024Q2
1325,113,9,27.64,2024Q3
1325,113,12,28.58,2024Q4
1325,114,3,29.27,2025Q1
1326,105,3,78.25,2016Q1
1326,105,6,81.66,2016Q2
1326,105,9,83.45,2016Q3
1326,105,12,97.14,2016Q4
1326,106,3,94.09,2017Q1
1326,106,6,91.85,2017Q2
1326,106,9,94.07,2017Q3
1326,106,12,97.47,2017Q4
1326,107,3,107.84,2018Q1
1326,107,6,115.53,2018Q2
1326,107,9,123.23,2018Q3
1326,107,12,104.81,2018Q4
1326,108,3,108.59,2019Q1
1326,108,6,108.12,2019Q2
1326,108,9,89.25,2019Q3
1326,108,12,87.84,2019Q4
1326,109,3,69.59,2020Q1
1326,109,6,74.83,2020Q2
1326,109,9,68.65,2020Q3
1326,109,12,80.35,2020Q4
1326,110,3,87.47,2021Q1
1326,110,6,85.65,2021Q2
1326,110,9,82.65,2021Q3
1326,110,12,79.88,2021Q4
1326,111,3,79.78,2022Q1
1326,111,6,80.25,2022Q2
1326,111,9,67.84,2022Q3
1326,111,12,71.59,2022Q4
1326,112,3,69.24,2023Q1
1326,112,6,68.28,2023Q2
1326,112,9,64.01,2023Q3
1326,112,12,62.92,2023Q4
1326,113,3,55.01,2024Q1
1326,113,6,51.44,2024Q2
1326,113,9,40.23,2024Q3
1326,113,12,30.67,2024Q4
1326,114,3,28.64,2025Q1
1337,105,3,19.72,2016Q1
1337,105,6,18.78,2016Q2
1337,105,9,18.9,2016Q3
1337,105,12,16.93,2016Q4
1337,106,3,16.54,2017Q1
1337,106,6,13.62,2017Q2
1337,106,9,13.18,2017Q3
1337,106,12,12.43,2017Q4
1337,107,3,11.36,2018Q1
1337,107,6,10.62,2018Q2
1337,107,9,8.06,2018Q3
1337,107,12,6.94,2018Q4
1337,108,3,7.07,2019Q1
1337,108,6,6.68,2019Q2
1337,108,9,6.02,2019Q3
1337,108,12,6.04,2019Q4
1337,109,3,4.02,2020Q1
1337,109,6,5.15,2020Q2
1337,109,9,8.16,2020Q3
1337,109,12,9.81,2020Q4
1337,110,3,8.78,2021Q1
1337,110,6,7.93,2021Q2
1337,110,9,7.37,2021Q3
1337,110,12,7.19,2021Q4
1337,111,3,6.78,2022Q1
1337,111,6,6.61,2022Q2
1337,111,9,7.43,2022Q3
1337,111,12,7.08,2022Q4
1337,112,3,7.08,2023Q1
1337,112,6,8.76,2023Q2
1337,112,9,7.42,2023Q3
1337,112,12,7.59,2023Q4
1337,113,3,7.35,2024Q1
1337,113,6,7.5,2024Q2
1337,113,9,7.11,2024Q3
1337,113,12,6.76,2024Q4
1337,114,3,6.54,2025Q1
1338,105,3,129.53,2016Q1
1338,105,6,115.64,2016Q2
1338,105,9,118.89,2016Q3
1338,105,12,94.74,2016Q4
1338,106,3,98.36,2017Q1
1338,106,6,106.47,2017Q2
1338,106,9,115.41,2017Q3
1338,106,12,113.35,2017Q4
1338,107,3,107.37,2018Q1
1338,107,6,103.76,2018Q2
1338,107,9,86.47,2018Q3
1338,107,12,76.94,2018Q4
1338,108,3,77.65,2019Q1
1338,108,6,65.22,2019Q2
1338,108,9,68.13,2019Q3
1338,108,12,65.7,2019Q4
1338,109,3,41.47,2020Q1
1338,109,6,56.78,2020Q2
1338,109,9,57.66,2020Q3
1338,109,12,58.13,2020Q4
1338,110,3,67.33,2021Q1
1338,110,6,64.87,2021Q2
1338,110,9,49.79,2021Q3
1338,110,12,55.13,2021Q4
1338,111,3,57.39,2022Q1
1338,111,6,57.65,2022Q2
1338,111,9,55.64,2022Q3
1338,111,12,45.08,2022Q4
1338,112,3,46.36,2023Q1
1338,112,6,44.78,2023Q2
1338,112,9,37.14,2023Q3
1338,112,12,43.61,2023Q4
1338,113,3,36.5,2024Q1
1338,113,6,32.98,2024Q2
1338,113,9,31.58,2024Q3
1338,113,12,28.05,2024Q4
1338,114,3,29.92,2025Q1
1339,105,3,59.61,2016Q1
1339,105,6,44.37,2016Q2
1339,105,9,43.41,2016Q3
1339,105,12,37.99,2016Q4
1339,106,3,41.98,2017Q1
1339,106,6,45.53,2017Q2
1339,106,9,47.49,2017Q3
1339,106,12,42.25,2017Q4
1339,107,3,40.09,2018Q1
1339,107,6,41.88,2018Q2
1339,107,9,39.47,2018Q3
1339,107,12,35.03,2018Q4
1339,108,3,36.09,2019Q1
1339,108,6,35.75,2019Q2
1339,108,9,44.96,2019Q3
1339,108,12,50.58,2019Q4
1339,109,3,38.39,2020Q1
1339,109,6,45.17,2020Q2
1339,109,9,44.93,2020Q3
1339,109,12,42.39,2020Q4
1339,110,3,40.4,2021Q1
1339,110,6,38.49,2021Q2
1339,110,9,35.18,2021Q3
1339,110,12,34.68,2021Q4
1339,111,3,34.4,2022Q1
1339,111,6,41.81,2022Q2
1339,111,9,42.73,2022Q3
1339,111,12,42.4,2022Q4
1339,112,3,46.4,2023Q1
1339,112,6,45.46,2023Q2
1339,112,9,56.65,2023Q3
1339,112,12,70.52,2023Q4
1339,113,3,70.74,2024Q1
1339,113,6,68.14,2024Q2
1339,113,9,58.33,2024Q3
1339,113,12,55.32,2024Q4
1339,114,3,57.86,2025Q1
1340,105,3,72.07,2016Q1
1340,105,6,63.19,2016Q2
1340,105,9,61.02,2016Q3
1340,105,12,56.8,2016Q4
1340,106,3,57.24,2017Q1
1340,106,6,51.71,2017Q2
1340,106,9,49.88,2017Q3
1340,106,12,46.2,2017Q4
1340,107,3,46.29,2018Q1
1340,107,6,41.08,2018Q2
1340,107,9,27.98,2018Q3
1340,107,12,18.12,2018Q4
1340,108,3,18.14,2019Q1
1340,108,6,18.19,2019Q2
1340,108,9,16.81,2019Q3
1340,108,12,16.03,2019Q4
1340,109,3,9.98,2020Q1
1340,109,6,10.29,2020Q2
1340,109,9,12.94,2020Q3
1340,109,12,12.77,2020Q4
1340,110,3,10.71,2021Q1
1340,110,6,11.55,2021Q2
1340,110,9,10.37,2021Q3
1340,110,12,11.34,2021Q4
1340,111,3,10.53,2022Q1
1340,111,6,10.34,2022Q2
1340,111,9,10.1,2022Q3
1340,111,12,10.06,2022Q4
1340,112,3,10.81,2023Q1
1340,112,6,13.82,2023Q2
1340,112,9,11.78,2023Q3
1340,112,12,11.38,2023Q4
1340,113,3,10.4,2024Q1
1340,113,6,10.01,2024Q2
1340,113,9,10.18,2024Q3
1340,113,12,9.51,2024Q4
1340,114,3,8.82,2025Q1
1402,105,3,27.0,2016Q1
1402,105,6,23.13,2016Q2
1402,105,9,23.84,2016Q3
1402,105,12,24.4,2016Q4
1402,106,3,26.91,2017Q1
1402,106,6,24.17,2017Q2
1402,106,9,24.49,2017Q3
1402,106,12,25.81,2017Q4
1402,107,3,26.01,2018Q1
1402,107,6,29.06,2018Q2
1402,107,9,35.67,2018Q3
1402,107,12,28.33,2018Q4
1402,108,3,30.39,2019Q1
1402,108,6,33.17,2019Q2
1402,108,9,28.97,2019Q3
1402,108,12,29.78,2019Q4
1402,109,3,23.63,2020Q1
1402,109,6,27.77,2020Q2
1402,109,9,26.19,2020Q3
1402,109,12,27.94,2020Q4
1402,110,3,29.35,2021Q1
1402,110,6,31.67,2021Q2
1402,110,9,29.47,2021Q3
1402,110,12,28.46,2021Q4
1402,111,3,30.23,2022Q1
1402,111,6,31.23,2022Q2
1402,111,9,32.31,2022Q3
1402,111,12,32.25,2022Q4
1402,112,3,31.44,2023Q1
1402,112,6,32.83,2023Q2
1402,112,9,28.97,2023Q3
1402,112,12,31.15,2023Q4
1402,113,3,32.46,2024Q1
1402,113,6,35.19,2024Q2
1402,113,9,36.49,2024Q3
1402,113,12,32.18,2024Q4
1402,114,3,33.41,2025Q1
1410,105,3,24.3,2016Q1
1410,105,6,24.38,2016Q2
1410,105,9,24.34,2016Q3
1410,105,12,24.43,2016Q4
1410,106,3,26.1,2017Q1
1410,106,6,24.62,2017Q2
1410,106,9,24.26,2017Q3
1410,106,12,23.47,2017Q4
1410,107,3,23.45,2018Q1
1410,107,6,24.22,2018Q2
1410,107,9,24.12,2018Q3
1410,107,12,24.12,2018Q4
1410,108,3,25.31,2019Q1
