公司代號,年度,月份,收盤價,year_quarter
2035,108,9,39.9,2019Q3
2035,108,12,42.9,2019Q4
2035,109,3,38.4,2020Q1
2035,109,6,38.9,2020Q2
2035,109,12,38.7,2020Q4
2035,110,3,35.7,2021Q1
2035,110,6,49.1,2021Q2
2035,110,9,35.45,2021Q3
2035,110,12,35.75,2021Q4
2035,111,3,36.35,2022Q1
2035,111,6,31.6,2022Q2
2035,111,9,31.15,2022Q3
2035,111,12,31.75,2022Q4
2035,112,3,31.1,2023Q1
2035,112,6,30.1,2023Q2
2035,112,9,32.0,2023Q3
2035,112,12,33.3,2023Q4
2035,113,3,32.5,2024Q1
2035,113,6,32.85,2024Q2
2035,113,9,32.25,2024Q3
2035,113,12,31.35,2024Q4
2035,114,3,32.5,2025Q1
2061,105,3,11.0,2016Q1
2061,105,6,8.4,2016Q2
2061,105,9,8.06,2016Q3
2061,105,12,8.5,2016Q4
2061,106,3,9.65,2017Q1
2061,106,6,10.1,2017Q2
2061,106,9,11.25,2017Q3
2061,106,12,11.4,2017Q4
2061,107,3,12.15,2018Q1
2061,107,6,11.65,2018Q2
2061,107,9,10.7,2018Q3
2061,107,12,9.6,2018Q4
2061,108,3,8.96,2019Q1
2061,108,6,9.24,2019Q2
2061,108,9,9.35,2019Q3
2061,108,12,11.15,2019Q4
2061,109,3,7.02,2020Q1
2061,109,6,8.49,2020Q2
2061,109,9,10.95,2020Q3
2061,109,12,13.85,2020Q4
2061,110,3,27.9,2021Q1
2061,110,6,23.15,2021Q2
2061,110,9,19.15,2021Q3
2061,110,12,23.85,2021Q4
2061,111,3,19.95,2022Q1
2061,111,6,18.2,2022Q2
2061,111,9,25.7,2022Q3
2061,111,12,24.65,2022Q4
2061,112,3,22.35,2023Q1
2061,112,6,17.85,2023Q2
2061,112,9,16.35,2023Q3
2061,112,12,16.4,2023Q4
2061,113,3,16.55,2024Q1
2061,113,6,24.75,2024Q2
2061,113,9,25.0,2024Q3
2061,113,12,18.0,2024Q4
2061,114,3,19.95,2025Q1
2063,105,3,29.5,2016Q1
2063,105,6,29.1,2016Q2
2063,105,9,28.1,2016Q3
2063,105,12,27.0,2016Q4
2063,106,3,28.5,2017Q1
2063,106,6,26.55,2017Q2
2063,106,9,39.05,2017Q3
2063,106,12,35.05,2017Q4
2063,107,3,39.45,2018Q1
2063,107,6,37.3,2018Q2
2063,107,9,37.5,2018Q3
2063,107,12,34.8,2018Q4
2063,108,3,39.25,2019Q1
2063,108,6,38.4,2019Q2
2063,108,9,37.35,2019Q3
2063,108,12,40.0,2019Q4
2063,109,3,34.1,2020Q1
2063,109,6,32.95,2020Q2
2063,109,9,31.65,2020Q3
2063,109,12,31.45,2020Q4
2063,110,3,33.8,2021Q1
2063,110,6,37.6,2021Q2
2063,110,9,36.0,2021Q3
2063,110,12,36.45,2021Q4
2063,111,3,36.6,2022Q1
2063,111,6,33.45,2022Q2
2063,111,9,36.2,2022Q3
2063,111,12,43.5,2022Q4
2063,112,3,45.0,2023Q1
2063,112,6,49.8,2023Q2
2063,112,9,50.9,2023Q3
2063,112,12,55.0,2023Q4
2063,113,3,53.9,2024Q1
2063,113,6,49.9,2024Q2
2063,113,9,40.75,2024Q3
2063,113,12,34.2,2024Q4
2063,114,3,36.45,2025Q1
2064,105,3,17.4,2016Q1
2064,105,6,15.85,2016Q2
2064,105,12,16.65,2016Q4
2064,106,3,20.15,2017Q1
2064,106,6,19.4,2017Q2
2064,106,9,17.45,2017Q3
2064,106,12,17.0,2017Q4
2064,107,3,18.2,2018Q1
2064,107,6,17.9,2018Q2
2064,107,9,16.75,2018Q3
2064,107,12,15.55,2018Q4
2064,108,3,14.6,2019Q1
2064,108,6,14.1,2019Q2
2064,108,9,13.45,2019Q3
2064,108,12,13.75,2019Q4
2064,109,3,10.6,2020Q1
2064,109,6,11.05,2020Q2
2064,109,9,11.5,2020Q3
2064,109,12,14.75,2020Q4
2064,110,3,14.3,2021Q1
2064,110,6,23.65,2021Q2
2064,110,9,19.4,2021Q3
2064,110,12,18.5,2021Q4
2064,111,3,26.0,2022Q1
2064,111,6,15.55,2022Q2
2064,111,9,16.9,2022Q3
2064,111,12,18.0,2022Q4
2064,112,3,19.25,2023Q1
2064,112,6,17.2,2023Q2
2064,112,9,16.4,2023Q3
2064,112,12,16.45,2023Q4
2064,113,3,15.15,2024Q1
2064,113,6,15.0,2024Q2
2064,113,9,16.35,2024Q3
2064,113,12,14.8,2024Q4
2064,114,3,14.7,2025Q1
2066,105,3,107.5,2016Q1
2066,105,6,119.5,2016Q2
2066,105,9,119.5,2016Q3
2066,105,12,111.0,2016Q4
2066,106,3,100.5,2017Q1
2066,106,6,103.0,2017Q2
2066,106,9,101.0,2017Q3
2066,106,12,96.5,2017Q4
2066,107,3,84.7,2018Q1
2066,107,6,84.1,2018Q2
2066,107,9,84.2,2018Q3
2066,107,12,80.2,2018Q4
2066,108,3,80.5,2019Q1
2066,108,6,75.0,2019Q2
2066,108,9,77.3,2019Q3
2066,108,12,70.2,2019Q4
2066,109,3,43.35,2020Q1
2066,109,6,55.3,2020Q2
2066,109,9,50.3,2020Q3
2066,109,12,55.4,2020Q4
2066,110,3,54.8,2021Q1
2066,110,6,54.5,2021Q2
2066,110,9,50.6,2021Q3
2066,110,12,63.1,2021Q4
2066,111,3,60.8,2022Q1
2066,111,6,62.8,2022Q2
2066,111,9,79.9,2022Q3
2066,111,12,73.6,2022Q4
2066,112,3,87.6,2023Q1
2066,112,6,93.2,2023Q2
2066,112,9,84.2,2023Q3
2066,112,12,91.0,2023Q4
2066,113,3,98.3,2024Q1
2066,113,6,133.0,2024Q2
2066,113,9,109.5,2024Q3
2066,113,12,88.6,2024Q4
2066,114,3,82.6,2025Q1
2067,105,3,14.0,2016Q1
2067,105,6,13.95,2016Q2
2067,105,9,17.0,2016Q3
2067,105,12,13.35,2016Q4
2067,106,3,13.15,2017Q1
2067,106,6,12.35,2017Q2
2067,106,9,12.6,2017Q3
2067,106,12,11.5,2017Q4
2067,107,3,16.35,2018Q1
2067,107,6,16.05,2018Q2
2067,107,9,14.65,2018Q3
2067,107,12,14.8,2018Q4
2067,108,3,14.7,2019Q1
2067,108,6,12.25,2019Q2
2067,108,9,11.2,2019Q3
2067,108,12,11.45,2019Q4
2067,109,3,9.0,2020Q1
2067,109,6,8.77,2020Q2
2067,109,9,8.85,2020Q3
2067,109,12,10.4,2020Q4
2067,110,3,12.35,2021Q1
2067,110,6,15.3,2021Q2
2067,110,9,12.8,2021Q3
2067,110,12,14.35,2021Q4
2067,111,3,14.1,2022Q1
2067,111,6,13.6,2022Q2
2067,111,9,13.1,2022Q3
2067,111,12,10.95,2022Q4
2067,112,3,11.05,2023Q1
2067,112,6,13.35,2023Q2
2067,112,9,12.95,2023Q3
2067,112,12,13.3,2023Q4
2067,113,3,12.75,2024Q1
2067,113,6,11.35,2024Q2
2067,113,9,10.35,2024Q3
2067,113,12,11.0,2024Q4
2067,114,3,9.4,2025Q1
2221,105,3,17.45,2016Q1
2221,105,6,16.5,2016Q2
2221,105,9,17.1,2016Q3
2221,105,12,20.95,2016Q4
2221,106,3,28.15,2017Q1
2221,106,6,23.1,2017Q2
2221,106,9,25.65,2017Q3
2221,106,12,27.2,2017Q4
2221,107,3,32.0,2018Q1
2221,107,6,39.25,2018Q2
2221,107,9,33.3,2018Q3
2221,107,12,29.95,2018Q4
2221,108,3,34.65,2019Q1
2221,108,6,34.0,2019Q2
2221,108,9,32.95,2019Q3
2221,108,12,30.05,2019Q4
2221,109,3,19.9,2020Q1
2221,109,6,25.8,2020Q2
2221,109,9,22.85,2020Q3
2221,109,12,26.1,2020Q4
2221,110,3,25.85,2021Q1
2221,110,6,31.05,2021Q2
2221,110,9,39.8,2021Q3
2221,110,12,41.55,2021Q4
2221,111,3,40.1,2022Q1
2221,111,6,34.15,2022Q2
2221,111,9,40.8,2022Q3
2221,111,12,38.0,2022Q4
2221,112,3,43.75,2023Q1
2221,112,6,41.9,2023Q2
2221,112,9,34.35,2023Q3
2221,112,12,36.45,2023Q4
2221,113,3,33.75,2024Q1
2221,113,6,31.2,2024Q2
2221,113,9,29.5,2024Q3
2221,113,12,28.8,2024Q4
2221,114,3,28.2,2025Q1
2230,105,3,15.8,2016Q1
2230,105,6,14.75,2016Q2
2230,105,9,13.55,2016Q3
2230,105,12,14.2,2016Q4
2230,106,3,13.45,2017Q1
2230,106,6,13.15,2017Q2
2230,106,9,13.4,2017Q3
2230,106,12,13.1,2017Q4
2230,107,3,12.55,2018Q1
2230,107,6,12.1,2018Q2
2230,107,9,12.05,2018Q3
2230,107,12,11.65,2018Q4
2230,108,3,13.75,2019Q1
2230,108,6,14.8,2019Q2
2230,108,9,15.2,2019Q3
2230,108,12,12.75,2019Q4
2230,109,3,8.45,2020Q1
2230,109,6,12.8,2020Q2
2230,109,9,16.6,2020Q3
2230,109,12,14.55,2020Q4
2230,110,3,17.85,2021Q1
2230,110,6,15.25,2021Q2
2230,110,9,14.0,2021Q3
2230,110,12,14.5,2021Q4
2230,111,3,18.6,2022Q1
2230,111,6,19.6,2022Q2
2230,111,9,29.0,2022Q3
2230,111,12,31.7,2022Q4
2230,112,3,76.2,2023Q1
2230,112,6,110.5,2023Q2
2230,112,9,97.8,2023Q3
2230,112,12,164.5,2023Q4
2230,113,3,170.0,2024Q1
2230,113,6,174.5,2024Q2
2230,113,9,165.0,2024Q3
2230,113,12,111.5,2024Q4
2230,114,3,108.0,2025Q1
2235,105,3,129.0,2016Q1
2235,105,6,129.5,2016Q2
2235,105,9,125.0,2016Q3
2235,105,12,123.0,2016Q4
2235,106,3,128.0,2017Q1
2235,106,6,117.5,2017Q2
2235,106,9,111.5,2017Q3
2235,106,12,94.0,2017Q4
2235,107,3,71.3,2018Q1
2235,107,6,53.2,2018Q2
2235,107,9,57.0,2018Q3
2235,107,12,50.4,2018Q4
2235,108,3,56.8,2019Q1
2235,108,6,71.1,2019Q2
2235,108,9,65.1,2019Q3
2235,108,12,60.1,2019Q4
2235,109,3,41.6,2020Q1
2235,109,6,50.3,2020Q2
2235,109,9,43.65,2020Q3
2235,109,12,44.6,2020Q4
2235,110,3,42.7,2021Q1
2235,110,6,42.95,2021Q2
2235,110,9,39.7,2021Q3
2235,110,12,39.5,2021Q4
2235,111,3,37.7,2022Q1
2235,111,6,39.95,2022Q2
2235,111,9,45.95,2022Q3
2235,111,12,46.85,2022Q4
2235,112,3,46.1,2023Q1
2235,112,6,46.85,2023Q2
2235,112,9,42.55,2023Q3
2235,112,12,45.4,2023Q4
2235,113,3,49.0,2024Q1
2235,113,6,52.9,2024Q2
2235,113,9,48.7,2024Q3
2235,113,12,46.8,2024Q4
2235,114,3,50.8,2025Q1
2596,105,3,13.1,2016Q1
2596,105,6,13.5,2016Q2
2596,105,9,14.9,2016Q3
2596,105,12,19.3,2016Q4
2596,106,3,20.85,2017Q1
2596,106,6,20.9,2017Q2
2596,106,9,16.85,2017Q3
2596,106,12,17.0,2017Q4
2596,107,3,17.4,2018Q1
2596,107,6,26.15,2018Q2
2596,107,9,22.45,2018Q3
2596,107,12,21.4,2018Q4
2596,108,3,23.75,2019Q1
2596,108,6,22.55,2019Q2
2596,108,9,20.35,2019Q3
2596,108,12,22.15,2019Q4
2596,109,3,16.6,2020Q1
2596,109,6,21.1,2020Q2
2596,109,9,21.25,2020Q3
2596,109,12,21.15,2020Q4
2596,110,3,21.5,2021Q1
2596,110,6,22.75,2021Q2
2596,110,9,25.95,2021Q3
2596,110,12,22.65,2021Q4
2596,111,3,22.35,2022Q1
2596,111,6,19.6,2022Q2
2596,111,9,17.65,2022Q3
2596,111,12,17.6,2022Q4
2596,112,3,21.3,2023Q1
2596,112,6,22.55,2023Q2
2596,112,9,23.35,2023Q3
2596,112,12,25.15,2023Q4
2596,113,3,33.4,2024Q1
2596,113,6,40.0,2024Q2
2596,113,9,37.1,2024Q3
2596,113,12,41.95,2024Q4
2596,114,3,38.3,2025Q1
2640,105,3,60.0,2016Q1
2640,105,6,55.6,2016Q2
2640,105,9,47.6,2016Q3
2640,105,12,48.0,2016Q4
2640,106,3,51.2,2017Q1
2640,106,6,50.5,2017Q2
2640,106,9,77.9,2017Q3
2640,106,12,65.3,2017Q4
2640,107,3,67.4,2018Q1
2640,107,6,80.4,2018Q2
2640,107,9,66.2,2018Q3
2640,107,12,58.5,2018Q4
2640,108,3,64.3,2019Q1
2640,108,6,67.4,2019Q2
2640,108,9,73.8,2019Q3
2640,108,12,76.4,2019Q4
2640,109,3,65.0,2020Q1
2640,109,6,79.7,2020Q2
2640,109,9,82.9,2020Q3
2640,109,12,79.5,2020Q4
2640,110,3,81.5,2021Q1
2640,110,6,80.8,2021Q2
2640,110,9,72.0,2021Q3
2640,110,12,83.3,2021Q4
2640,111,3,83.4,2022Q1
2640,111,6,77.8,2022Q2
2640,111,9,81.9,2022Q3
2640,111,12,89.4,2022Q4
2640,112,3,115.0,2023Q1
2640,112,6,114.5,2023Q2
2640,112,9,108.5,2023Q3
2640,112,12,112.0,2023Q4
2640,113,3,119.0,2024Q1
2640,113,6,120.5,2024Q2
2640,113,9,115.5,2024Q3
2640,113,12,131.5,2024Q4
2640,114,3,131.5,2025Q1
2641,105,3,7.65,2016Q1
2641,105,6,8.95,2016Q2
2641,105,9,11.5,2016Q3
2641,105,12,11.85,2016Q4
2641,106,3,8.4,2017Q1
2641,106,6,7.47,2017Q2
2641,106,9,7.34,2017Q3
2641,106,12,7.15,2017Q4
2641,107,3,5.99,2018Q1
2641,107,6,7.2,2018Q2
2641,107,9,7.35,2018Q3
2641,107,12,8.03,2018Q4
2641,108,3,7.9,2019Q1
2641,108,6,7.52,2019Q2
2641,108,9,7.63,2019Q3
2641,108,12,7.11,2019Q4
2641,109,3,4.98,2020Q1
2641,109,6,6.92,2020Q2
2641,109,9,7.81,2020Q3
2641,109,12,13.0,2020Q4
2641,110,3,13.65,2021Q1
2641,110,6,36.4,2021Q2
2641,110,9,32.3,2021Q3
2641,110,12,26.5,2021Q4
2641,111,3,25.0,2022Q1
2641,111,6,20.35,2022Q2
2641,111,9,15.65,2022Q3
2641,111,12,18.7,2022Q4
2641,112,3,19.5,2023Q1
2641,112,6,17.65,2023Q2
2641,112,9,17.6,2023Q3
2641,112,12,21.1,2023Q4
2641,113,3,19.65,2024Q1
2641,113,6,21.15,2024Q2
2641,113,9,20.5,2024Q3
2641,113,12,18.0,2024Q4
2641,114,3,20.75,2025Q1
2643,105,3,32.2,2016Q1
2643,105,6,38.5,2016Q2
2643,105,9,43.6,2016Q3
2643,105,12,49.7,2016Q4
2643,106,3,45.55,2017Q1
2643,106,6,38.7,2017Q2
2643,106,9,32.6,2017Q3
2643,106,12,31.8,2017Q4
2643,107,3,33.75,2018Q1
2643,107,6,30.55,2018Q2
2643,107,9,30.2,2018Q3
2643,107,12,29.9,2018Q4
2643,108,3,31.0,2019Q1
2643,108,6,31.7,2019Q2
2643,108,9,34.45,2019Q3
2643,108,12,40.3,2019Q4
2643,109,3,31.0,2020Q1
2643,109,6,52.6,2020Q2
2643,109,9,48.9,2020Q3
2643,109,12,70.3,2020Q4
2643,110,3,71.1,2021Q1
2643,110,6,115.0,2021Q2
2643,110,9,75.3,2021Q3
2643,110,12,77.4,2021Q4
2643,111,3,72.2,2022Q1
2643,111,6,66.5,2022Q2
2643,111,9,67.5,2022Q3
2643,111,12,68.0,2022Q4
2643,112,3,75.4,2023Q1
2643,112,6,70.3,2023Q2
2643,112,9,69.5,2023Q3
2643,112,12,74.8,2023Q4
2643,113,3,73.5,2024Q1
2643,113,6,78.7,2024Q2
2643,113,9,74.2,2024Q3
2643,113,12,75.2,2024Q4
2643,114,3,73.9,2025Q1
2718,105,3,31.8,2016Q1
2718,105,6,29.8,2016Q2
2718,105,9,28.0,2016Q3
2718,106,3,27.6,2017Q1
2718,106,6,24.4,2017Q2
2718,107,3,26.0,2018Q1
2718,107,6,23.9,2018Q2
2718,107,12,16.75,2018Q4
2718,108,3,17.6,2019Q1
2718,108,6,24.0,2019Q2
2718,108,9,22.0,2019Q3
2718,108,12,20.0,2019Q4
2718,109,3,16.7,2020Q1
2718,109,9,21.5,2020Q3
2718,109,12,22.2,2020Q4
2718,110,3,34.85,2021Q1
2718,110,6,26.0,2021Q2
2718,110,9,27.9,2021Q3
2718,110,12,34.05,2021Q4
2718,111,9,34.3,2022Q3
2718,112,3,48.5,2023Q1
2718,112,6,46.55,2023Q2
2718,112,9,46.3,2023Q3
2718,112,12,52.8,2023Q4
2718,113,3,85.4,2024Q1
2718,113,6,109.0,2024Q2
2718,113,9,99.7,2024Q3
2718,113,12,75.8,2024Q4
2718,114,3,66.5,2025Q1
2719,105,3,17.6,2016Q1
2719,105,6,14.5,2016Q2
2719,105,9,14.0,2016Q3
2719,105,12,11.4,2016Q4
2719,106,3,12.0,2017Q1
2719,106,6,11.6,2017Q2
2719,106,9,9.95,2017Q3
2719,106,12,9.31,2017Q4
2719,107,3,9.3,2018Q1
2719,107,6,7.51,2018Q2
2719,107,9,10.0,2018Q3
2719,107,12,8.7,2018Q4
2719,108,3,6.96,2019Q1
2719,108,6,4.06,2019Q2
2719,108,9,3.72,2019Q3
2719,108,12,5.54,2019Q4
2719,109,3,6.68,2020Q1
2719,109,6,15.15,2020Q2
2719,109,9,9.19,2020Q3
2719,109,12,9.85,2020Q4
2719,110,3,14.0,2021Q1
2719,110,6,11.65,2021Q2
2719,110,9,12.1,2021Q3
2719,110,12,13.0,2021Q4
2719,111,3,14.95,2022Q1
2719,111,6,14.55,2022Q2
2719,111,9,23.5,2022Q3
2719,111,12,33.6,2022Q4
2719,112,3,51.1,2023Q1
2719,112,6,92.0,2023Q2
2719,112,9,50.8,2023Q3
2719,112,12,64.1,2023Q4
2719,113,3,55.6,2024Q1
2719,113,6,58.5,2024Q2
2719,113,9,49.8,2024Q3
2719,113,12,45.05,2024Q4
2719,114,3,35.6,2025Q1
2724,105,3,13.85,2016Q1
2724,105,6,11.35,2016Q2
2724,105,9,9.95,2016Q3
2724,105,12,6.6,2016Q4
2724,106,3,7.05,2017Q1
2724,106,6,4.79,2017Q2
2724,107,3,4.6,2018Q1
2724,107,6,3.29,2018Q2
2724,107,9,3.2,2018Q3
2724,107,12,2.98,2018Q4
2724,108,3,3.01,2019Q1
2724,108,6,3.39,2019Q2
2724,108,9,3.0,2019Q3
2724,108,12,3.01,2019Q4
2724,109,3,2.7,2020Q1
2724,109,9,3.7,2020Q3
2724,109,12,3.4,2020Q4
2724,110,3,4.93,2021Q1
2724,110,6,6.1,2021Q2
2724,110,9,5.5,2021Q3
2724,110,12,8.9,2021Q4
2724,111,3,14.5,2022Q1
2724,111,6,14.9,2022Q2
2724,111,9,14.5,2022Q3
2724,112,6,13.45,2023Q2
2724,112,9,13.95,2023Q3
2724,113,3,19.0,2024Q1
2724,113,6,32.5,2024Q2
2724,113,9,32.05,2024Q3
2724,113,12,38.0,2024Q4
2726,105,3,68.0,2016Q1
2726,105,6,69.1,2016Q2
2726,105,9,68.3,2016Q3
2726,105,12,68.0,2016Q4
2726,106,3,69.7,2017Q1
2726,106,6,100.5,2017Q2
2726,106,9,103.0,2017Q3
2726,106,12,91.8,2017Q4
2726,107,3,84.3,2018Q1
2726,107,6,71.1,2018Q2
2726,107,9,58.5,2018Q3
2726,107,12,49.0,2018Q4
2726,108,3,63.9,2019Q1
2726,108,6,74.9,2019Q2
2726,108,9,68.0,2019Q3
2726,108,12,64.0,2019Q4
2726,109,3,55.4,2020Q1
2726,109,6,63.0,2020Q2
2726,109,9,61.2,2020Q3
2726,109,12,69.7,2020Q4
2726,110,3,79.8,2021Q1
2726,110,6,70.8,2021Q2
2726,110,9,40.25,2021Q3
2726,110,12,30.3,2021Q4
2726,111,3,29.3,2022Q1
2726,111,6,26.9,2022Q2
2726,111,9,22.3,2022Q3
2726,111,12,23.1,2022Q4
2726,112,3,29.35,2023Q1
2726,112,6,26.75,2023Q2
2726,112,9,21.95,2023Q3
2726,112,12,28.05,2023Q4
2726,113,3,25.75,2024Q1
2726,113,6,31.0,2024Q2
2726,113,9,30.1,2024Q3
2726,113,12,28.85,2024Q4
2726,114,3,18.55,2025Q1
2729,105,3,231.5,2016Q1
2729,105,6,225.0,2016Q2
2729,105,9,219.0,2016Q3
2729,105,12,220.0,2016Q4
2729,106,3,237.5,2017Q1
2729,106,6,249.5,2017Q2
2729,106,9,226.0,2017Q3
2729,106,12,230.0,2017Q4
2729,107,3,227.0,2018Q1
2729,107,6,238.0,2018Q2
2729,107,9,241.5,2018Q3
2729,107,12,229.0,2018Q4
2729,108,3,259.0,2019Q1
2729,108,6,324.0,2019Q2
2729,108,9,263.5,2019Q3
2729,108,12,273.5,2019Q4
2729,109,3,194.0,2020Q1
2729,109,6,250.5,2020Q2
2729,109,9,230.0,2020Q3
2729,109,12,234.5,2020Q4
2729,110,3,255.5,2021Q1
2729,110,6,242.0,2021Q2
2729,110,9,242.5,2021Q3
2729,110,12,220.0,2021Q4
2729,111,3,214.0,2022Q1
2729,111,6,218.0,2022Q2
2729,111,9,210.5,2022Q3
2729,111,12,205.0,2022Q4
2729,112,3,234.5,2023Q1
2729,112,6,305.5,2023Q2
2729,112,9,246.0,2023Q3
2729,112,12,235.5,2023Q4
2729,113,3,235.5,2024Q1
2729,113,6,234.5,2024Q2
2729,113,9,204.5,2024Q3
2729,113,12,205.0,2024Q4
2729,114,3,195.5,2025Q1
2732,105,3,84.5,2016Q1
2732,105,6,83.3,2016Q2
2732,105,9,80.2,2016Q3
2732,105,12,77.9,2016Q4
2732,106,3,82.0,2017Q1
2732,106,6,88.3,2017Q2
2732,106,9,82.0,2017Q3
2732,106,12,83.3,2017Q4
2732,107,3,88.0,2018Q1
2732,107,6,85.4,2018Q2
2732,107,9,78.1,2018Q3
2732,107,12,67.0,2018Q4
2732,108,3,87.9,2019Q1
2732,108,6,144.5,2019Q2
2732,108,9,149.5,2019Q3
2732,108,12,169.5,2019Q4
2732,109,3,117.5,2020Q1
2732,109,6,157.5,2020Q2
2732,109,9,120.5,2020Q3
2732,109,12,119.0,2020Q4
2732,110,3,150.5,2021Q1
2732,110,6,118.5,2021Q2
2732,110,9,106.5,2021Q3
2732,110,12,91.6,2021Q4
2732,111,3,106.5,2022Q1
2732,111,6,96.8,2022Q2
2732,111,9,130.0,2022Q3
2732,111,12,125.5,2022Q4
2732,112,3,178.5,2023Q1
2732,112,6,170.5,2023Q2
2732,112,9,115.0,2023Q3
2732,112,12,120.0,2023Q4
2732,113,3,129.5,2024Q1
2732,113,6,109.5,2024Q2
2732,113,9,106.5,2024Q3
2732,113,12,101.5,2024Q4
2732,114,3,90.5,2025Q1
2734,105,3,23.0,2016Q1
2734,105,6,18.4,2016Q2
2734,105,9,19.25,2016Q3
2734,105,12,16.4,2016Q4
2734,106,3,14.15,2017Q1
2734,106,6,15.0,2017Q2
2734,106,9,24.0,2017Q3
2734,106,12,19.0,2017Q4
2734,107,3,19.8,2018Q1
2734,107,6,15.8,2018Q2
2734,107,9,13.2,2018Q3
2734,107,12,12.0,2018Q4
2734,108,3,11.9,2019Q1
2734,108,6,11.0,2019Q2
2734,108,9,12.65,2019Q3
2734,108,12,11.3,2019Q4
2734,109,3,9.7,2020Q1
2734,109,6,14.0,2020Q2
2734,109,9,10.8,2020Q3
2734,109,12,12.0,2020Q4
2734,110,3,27.25,2021Q1
2734,110,6,28.3,2021Q2
2734,110,9,22.75,2021Q3
2734,110,12,23.85,2021Q4
2734,111,3,28.55,2022Q1
2734,111,6,37.8,2022Q2
2734,111,9,34.15,2022Q3
2734,111,12,27.9,2022Q4
2734,112,3,33.5,2023Q1
2734,112,6,69.0,2023Q2
2734,112,9,40.25,2023Q3
2734,112,12,45.5,2023Q4
2734,113,3,37.75,2024Q1
2734,113,6,37.25,2024Q2
2734,113,9,28.6,2024Q3
2734,113,12,26.25,2024Q4
2734,114,3,21.6,2025Q1
2736,105,3,40.8,2016Q1
2736,105,6,35.1,2016Q2
2736,105,9,24.75,2016Q3
2736,105,12,22.6,2016Q4
2736,106,3,22.7,2017Q1
2736,106,6,19.45,2017Q2
2736,106,9,17.55,2017Q3
2736,106,12,17.1,2017Q4
2736,107,3,15.0,2018Q1
2736,107,6,13.7,2018Q2
2736,107,9,13.3,2018Q3
2736,107,12,17.05,2018Q4
2736,108,3,16.8,2019Q1
2736,108,6,15.75,2019Q2
2736,108,9,13.9,2019Q3
2736,108,12,16.4,2019Q4
2736,109,3,11.7,2020Q1
2736,109,6,16.9,2020Q2
2736,109,9,13.4,2020Q3
2736,109,12,14.0,2020Q4
2736,110,3,15.75,2021Q1
2736,110,6,17.1,2021Q2
2736,110,9,16.85,2021Q3
2736,110,12,15.75,2021Q4
2736,111,3,16.75,2022Q1
2736,111,6,27.5,2022Q2
2736,111,9,20.65,2022Q3
2736,111,12,22.6,2022Q4
2736,112,3,23.95,2023Q1
2736,112,6,46.15,2023Q2
2736,112,9,27.55,2023Q3
2736,112,12,29.7,2023Q4
2736,113,3,24.95,2024Q1
2736,113,6,24.6,2024Q2
2736,113,9,19.4,2024Q3
2736,113,12,20.35,2024Q4
2736,114,3,17.6,2025Q1
2740,105,3,51.2,2016Q1
2740,105,6,39.9,2016Q2
2740,105,9,36.3,2016Q3
2740,105,12,28.35,2016Q4
2740,106,3,27.9,2017Q1
2740,106,6,25.25,2017Q2
2740,106,9,27.0,2017Q3
2740,106,12,34.25,2017Q4
2740,107,3,33.7,2018Q1
2740,107,6,31.5,2018Q2
2740,107,9,24.0,2018Q3
2740,107,12,27.6,2018Q4
2740,108,3,20.55,2019Q1
2740,108,6,12.7,2019Q2
2740,108,9,11.9,2019Q3
2740,108,12,8.0,2019Q4
2740,109,3,10.4,2020Q1
2740,109,6,24.55,2020Q2
2740,109,9,18.35,2020Q3
2740,110,3,21.8,2021Q1
2740,110,6,23.45,2021Q2
2740,110,9,20.0,2021Q3
2740,110,12,22.45,2021Q4
2740,111,9,52.8,2022Q3
2740,112,3,46.4,2023Q1
2740,112,9,38.55,2023Q3
2740,112,12,39.95,2023Q4
2740,113,6,32.25,2024Q2
2740,113,9,29.0,2024Q3
2740,113,12,21.55,2024Q4
2740,114,3,33.3,2025Q1
2916,105,3,18.9,2016Q1
2916,105,6,16.8,2016Q2
2916,105,9,16.25,2016Q3
2916,105,12,15.95,2016Q4
2916,106,3,16.55,2017Q1
2916,106,6,15.7,2017Q2
2916,106,9,15.4,2017Q3
2916,106,12,16.15,2017Q4
2916,107,3,17.25,2018Q1
2916,107,6,17.1,2018Q2
2916,107,9,17.7,2018Q3
2916,107,12,17.2,2018Q4
2916,108,3,19.05,2019Q1
2916,108,6,18.3,2019Q2
2916,108,9,18.75,2019Q3
2916,108,12,18.35,2019Q4
2916,109,3,15.7,2020Q1
2916,109,6,15.95,2020Q2
2916,109,9,15.9,2020Q3
2916,109,12,16.9,2020Q4
2916,110,3,22.05,2021Q1
2916,110,6,20.4,2021Q2
2916,110,9,18.9,2021Q3
2916,110,12,21.75,2021Q4
2916,111,3,24.7,2022Q1
2916,111,6,21.2,2022Q2
2916,111,9,22.05,2022Q3
2916,111,12,23.55,2022Q4
2916,112,3,32.7,2023Q1
2916,112,6,48.75,2023Q2
2916,112,9,44.15,2023Q3
2916,112,12,48.95,2023Q4
2916,113,3,63.3,2024Q1
2916,113,6,55.2,2024Q2
2916,113,9,49.9,2024Q3
2916,113,12,49.6,2024Q4
2916,114,3,51.4,2025Q1
2924,105,3,55.9,2016Q1
2924,105,6,51.1,2016Q2
2924,105,9,53.4,2016Q3
2924,105,12,54.0,2016Q4
2924,106,3,54.5,2017Q1
2924,106,6,55.3,2017Q2
2924,106,9,58.5,2017Q3
2924,106,12,57.2,2017Q4
