季度,代碼,名稱,營業收入,營業損益,業外收入,稅前損益,稅後損益,每股EPS
2023Q1,4933,友輝,"442,770","7,850","3,665","11,515","9,169",0.11
2023Q1,4939,亞電,"314,930","10,993","-3,206","7,787","5,363",0.05
2023Q1,4944,兆遠,"30,210","-39,576","19,996","-19,580","-19,580",-0.44
2023Q1,4946,辣椒,"9,670","-25,127",-931,"-26,058","-25,993",-1.54
2023Q1,4950,牧東,"14,240","-21,979",669,"-21,310","-21,310",-0.46
2023Q1,4953,緯軟,"2,054,330","134,256","5,331","139,587","123,137",1.85
2023Q1,4966,譜瑞-KY,"3,039,710","361,030","38,560","399,590","353,291",4.51
2023Q1,4971,IET-KY,"147,900","-1,274","1,932",658,398,0.01
2023Q1,4972,湯石照明,"162,290","-2,700","-5,087","-7,787",916,0.02
2023Q1,4973,廣穎,"1,113,070","33,286","-1,114","32,172","24,189",0.38
2023Q1,4974,亞泰,"878,520","99,053","13,605","112,658","86,322",1.19
2023Q1,4979,華星光,"486,920","40,866",-704,"40,162","40,162",0.30
2023Q1,4987,科誠,"270,350","38,827","6,970","45,797","33,679",1.06
2023Q1,4991,環宇-KY,"270,480","-88,414","-205,067","-293,481","-293,481",-2.66
2023Q1,4995,晶達,"299,270","36,519","-3,284","33,235","30,643",0.73
2023Q1,5009,榮剛,"3,317,520","635,622","74,502","710,124","578,493",1.20
2023Q1,5011,久陽,"975,810","30,841","5,380","36,221","37,136",0.42
2023Q1,5013,強新,"1,660,590","95,944","-14,146","81,798","64,870",0.39
2023Q1,5014,建錩,"3,689,800","45,210","-37,587","7,623","-5,785",-0.03
2023Q1,5015,華祺,"374,290","44,855","-5,689","39,166","19,652",0.32
2023Q1,5016,松和,"552,520","10,221","-2,666","7,555","5,637",0.11
2023Q1,5201,凱衛,"52,470","-2,070","40,072","38,002","38,002",1.24
2023Q1,5202,力新,"28,040","-19,208","4,955","-14,253","-15,621",-0.18
2023Q1,5205,中茂,"2,160","-5,647","1,754","-3,893","-3,893",-0.35
2023Q1,5206,坤悅,"1,549,920","229,706","-1,417","228,289","174,581",1.12
2023Q1,5209,新鼎,"1,178,200","91,977","8,811","100,788","80,450",2.89
2023Q1,5210,寶碩,"57,330","-19,203",-29,"-19,232","-19,165",-0.31
2023Q1,5211,蒙恬,"35,650","-2,357","-167,238","-169,595","-131,750",-4.08
2023Q1,5212,凌網,"148,440","-3,510","-2,333","-5,843","-4,714",-0.15
2023Q1,5213,亞昕,"87,550","-74,231","22,669","-51,562","-51,562",-0.09
2023Q1,5220,萬達光電,"220,440","17,666",-990,"16,676","13,352",0.34
2023Q1,5223,安力-KY,"337,290","-11,184","-2,366","-13,550","-16,393",-0.37
2023Q1,5227,立凱-KY,"271,370","-67,265","-1,492","-68,757","-96,144",-1.37
2023Q1,5230,雷笛克光學,"274,470","-5,677","-1,850","-7,527","-7,712",-0.16
2023Q1,5245,智晶,"257,010","-1,571","5,296","3,725","3,708",0.09
2023Q1,5251,天鉞電,"34,270","-17,612",-785,"-18,397","-18,850",-0.56
2023Q1,5263,智崴,"181,430","-33,472","7,064","-26,408","-9,762",-0.15
2023Q1,5272,笙科,"73,410","-15,596",-644,"-16,240","-15,668",-0.28
2023Q1,5274,信驊,"669,400","209,445","20,004","229,449","186,309",4.93
2023Q1,5276,達輝-KY,"227,580","7,885","-1,640","6,245",-974,-0.02
2023Q1,5278,尚凡,"446,110","89,992",-38,"89,954","70,572",3.18
2023Q1,5281,大峽谷-KY,"115,740","-12,514","9,563","-2,951","-6,721",-0.20
2023Q1,5287,數字,"493,750","193,849","12,604","206,453","164,406",3.27
2023Q1,5289,宜鼎,"2,260,210","447,122","-6,214","440,908","348,943",4.02
2023Q1,5291,邑昇,"271,820","16,865","-2,590","14,275","11,436",0.28
2023Q1,5299,杰力,"376,720","52,088","20,858","72,946","63,198",1.24
2023Q1,5301,寶得利,"31,730","-18,061",-245,"-18,306","-18,306",-0.14
2023Q1,5302,太欣,"2,520","-17,830","4,892","-12,938","-12,938",-0.08
2023Q1,5306,桂盟,"1,313,930","312,433","17,047","329,480","244,672",1.94
2023Q1,5309,系統電,"886,170","77,738","-1,256","76,482","76,482",0.45
2023Q1,5310,天剛,"1,440","-8,248","38,184","29,936","29,936",1.03
2023Q1,5312,寶島科,"972,300","105,845","33,894","139,739","117,903",1.96
2023Q1,5314,世紀,"4,220","-6,305","1,452","-4,853","-4,853",-0.33
2023Q1,5315,光聯,"454,240","45,705","-3,291","42,414","33,156",0.31
2023Q1,5321,友銓,"812,270","48,020","10,309","58,329","50,576",1.06
2023Q1,5324,士開,"134,520","-30,711","-16,894","-47,605","-47,813",-0.20
2023Q1,5328,華容,"251,800","19,329","-2,529","16,800","13,456",0.08
2023Q1,5340,建榮,"280,290","4,522","-2,866","1,656","2,298",0.01
2023Q1,5344,立衛,"53,560","-15,973","1,523","-14,450","-14,450",-0.18
2023Q1,5345,天揚,"1,480","-6,804","5,216","-1,588","-1,596",-0.03
2023Q1,5347,世界,"8,186,890","1,365,294","334,649","1,699,943","1,363,819",0.83
2023Q1,5348,系通,"31,390","2,748",-174,"2,574","2,574",0.09
2023Q1,5351,鈺創,"561,920","-254,211","5,741","-248,470","-248,470",-0.78
2023Q1,5353,台林,"513,920","57,109","2,755","59,864","47,289",0.63
2023Q1,5355,佳總,"143,160","-18,980","1,197","-17,783","-19,350",-0.12
2023Q1,5356,協益,"775,490","-6,176","80,769","74,593","75,195",0.78
2023Q1,5364,力麗店,"105,440","-19,421","-3,787","-23,208","-23,208",-0.53
2023Q1,5371,中光電,"9,570,790","64,062","215,785","279,847","193,347",0.65
2023Q1,5381,合正,"209,390","14,402","-11,397","3,005","2,454",0.01
2023Q1,5383,金利,"330,530","4,606",-470,"4,136","-4,605",-0.17
2023Q1,5386,青雲,"378,760","15,931","-1,441","14,490","11,705",0.44
2023Q1,5392,應華,"2,046,720","-106,269","45,174","-61,095","-56,724",-0.25
2023Q1,5398,慕康生醫,"50,470","-14,031",133,"-13,898","-14,186",-0.29
2023Q1,5403,中菲,"622,020","143,036","4,032","147,068","117,578",1.71
2023Q1,5410,國眾,"783,010","33,590","3,159","36,749","28,685",0.32
2023Q1,5425,台半,"3,625,360","489,477","4,757","494,234","360,393",0.93
2023Q1,5426,振發,"375,070","3,413","-3,257",156,-69,0.00
2023Q1,5432,達威,"51,950","3,995",-416,"3,579","3,579",0.17
2023Q1,5438,東友,"248,390","-50,391","9,556","-40,835","-39,889",-0.50
2023Q1,5439,高技,"1,015,410","148,867","-8,446","140,421","112,337",1.21
2023Q1,5443,均豪,"737,990","59,421","-2,209","57,212","41,789",0.24
2023Q1,5450,寶聯通,"583,090","12,755","-7,747","5,008","1,594",0.01
2023Q1,5452,佶優,"1,331,180","22,549","-7,340","15,209","9,001",0.04
2023Q1,5455,昇益,560,"-6,387","-1,684","-8,071","-8,071",-0.12
2023Q1,5457,宣德,"3,403,280","73,189","-129,342","-56,153","-86,895",-0.40
2023Q1,5460,同協,"87,930","-10,428",645,"-9,783","-8,015",-0.14
2023Q1,5464,霖宏,"279,480","-3,340","-9,588","-12,928","7,264",0.10
2023Q1,5465,富驊,"1,265,430","95,967","3,024","98,991","83,233",0.47
2023Q1,5468,凱鈺,"24,060","-5,958",-44,"-6,002","-6,002",-0.17
2023Q1,5474,聰泰,"252,510","45,824","1,691","47,515","38,012",0.96
2023Q1,5475,德宏,"148,850","-48,991","3,556","-45,435","-45,349",-0.35
2023Q1,5478,智冠,"1,659,570","293,920","40,175","334,095","264,449",2.17
2023Q1,5481,新華,"23,190","-4,527","-2,791","-7,318","-8,478",-0.12
2023Q1,5483,中美晶,"20,903,550","5,798,294","809,893","6,608,187","4,714,481",4.21
2023Q1,5487,通泰,"41,800","-5,025",417,"-4,608","-4,024",-0.17
2023Q1,5488,松普,"305,360","7,658","-5,240","2,418","-1,220",-0.01
2023Q1,5489,彩富,"366,910","38,416","-1,155","37,261","31,812",0.31
2023Q1,5490,同亨,"157,660","-64,006","1,614","-62,392","-59,160",-0.64
2023Q1,5493,三聯,"818,520","45,956","58,657","104,613","88,546",1.30
2023Q1,5498,凱崴,"248,850","-158,958","444,865","285,907","174,773",0.93
2023Q1,5508,永信建,"762,450","324,255",207,"324,462","258,890",1.19
2023Q1,5511,德昌,"2,276,410","407,839","60,393","468,232","376,829",3.35
2023Q1,5512,力麒,"1,465,990","47,608","-54,012","-6,404","-39,769",-0.01
2023Q1,5514,三豐,"1,650","-13,746",878,"-12,868","-14,826",-0.07
2023Q1,5516,雙喜,"551,940","50,769","-9,722","41,047","32,093",0.71
2023Q1,5520,力泰,"854,530","123,598","9,894","133,492","104,872",1.71
2023Q1,5523,豐謙,"935,120","156,198","-1,262","154,936","175,591",1.13
2023Q1,5529,志嘉,"24,030","-16,482","-2,958","-19,440","-19,440",-0.16
2023Q1,5530,龍巖,"1,040,470","330,623","-32,305","298,318","263,745",0.58
2023Q1,5536,聖暉,"5,576,670","711,022","54,259","765,281","578,496",3.75
2023Q1,5543,崇佑-KY,"790,350","-22,473","-26,081","-48,554","-55,357",-1.18
2023Q1,5601,台聯櫃,"21,480","8,115",176,"8,291","6,633",0.10
2023Q1,5603,陸海,"518,300","20,358","20,987","41,345","36,194",0.33
2023Q1,5604,中連貨,"40,090","25,890","1,016","26,906","21,731",0.20
2023Q1,5609,中菲行,"5,416,160","273,389","37,360","310,749","259,809",2.00
2023Q1,5701,劍湖山,"132,500","-2,386","-8,956","-11,342","-11,342",-0.09
2023Q1,5703,亞都,"108,160","12,399",232,"12,631","9,645",0.14
2023Q1,5704,老爺知,"141,040","38,722","3,035","41,757","33,936",0.87
2023Q1,5864,致和證,"477,050","407,265","10,609","417,874","414,295",1.55
2023Q1,5878,台名,"169,890","8,367","1,234","9,601","7,703",0.31
2023Q1,5902,德記,"559,390","59,254","2,743","61,997","49,882",0.53
2023Q1,5903,全家,"23,126,250","299,301","-29,301","270,000","203,078",0.88
2023Q1,5904,寶雅,"5,293,270","833,635","-11,575","822,060","657,605",6.43
2023Q1,5905,南仁湖,"259,460","-26,754","5,500","-21,254","-17,210",-0.08
2023Q1,6008,凱基證,"6,648,790","874,239","1,232,218","2,106,457","1,892,433",1.01
2023Q1,6015,宏遠證,"259,240","-9,676","57,949","48,273","47,583",0.14
2023Q1,6016,康和證,"989,150","356,277","50,006","406,283","420,165",0.71
2023Q1,6020,大展證,"146,300","89,432","10,747","100,179","90,578",0.36
2023Q1,6021,大慶證,"164,250","-55,836","15,291","-40,545","-40,772",-0.13
2023Q1,6023,元大期,"829,560","-41,606","493,274","451,668","363,238",1.25
2023Q1,6026,福邦證,"403,510","259,173","3,781","262,954","238,404",0.50
2023Q1,6101,寬魚國際,"258,420","24,892",534,"25,426","25,671",0.22
2023Q1,6103,合邦,"12,300","-3,061",-473,"-3,534","-3,539",-0.26
2023Q1,6104,創惟,"535,580","-29,888","-4,130","-34,018","-28,809",-0.32
2023Q1,6109,亞元,"288,150","14,208","-5,214","8,994","4,330",0.06
2023Q1,6111,大宇資,"564,850","-63,993","-13,544","-77,537","-75,970",-0.59
2023Q1,6113,亞矽,"358,800","-11,713","7,566","-4,147","-4,255",-0.09
2023Q1,6114,久威,"297,680","-12,181","-2,512","-14,693","-15,484",-0.35
2023Q1,6118,建達,"2,029,140","-10,599","6,449","-4,150","-3,244",-0.04
2023Q1,6121,新普,"19,300,220","1,735,769","214,123","1,949,892","1,520,916",6.72
2023Q1,6122,擎邦,"1,012,320","66,569","5,207","71,776","57,885",0.80
2023Q1,6123,上奇,"1,238,410","83,500","9,095","92,595","76,773",1.00
2023Q1,6124,業強,"520,090","2,799","6,592","9,391","7,387",0.04
2023Q1,6125,廣運,"1,338,990","45,305","38,607","83,912","79,825",0.29
2023Q1,6126,信音,"822,050","89,896","-8,824","81,072","62,198",0.40
2023Q1,6127,九豪,"192,900","-93,525","23,960","-69,565","-52,379",-0.48
2023Q1,6129,普誠,"486,610","27,598","14,920","42,518","45,986",0.26
2023Q1,6130,星寶國際,"53,280","-4,000","-3,509","-7,509","-7,706",-0.21
2023Q1,6134,萬旭,"315,080","-3,432","-3,336","-6,768","-5,676",-0.10
2023Q1,6138,茂達,"1,108,110","103,558","-3,371","100,187","85,779",1.00
2023Q1,6140,訊達,"408,180",-617,"-3,759","-4,376","-3,686",-0.09
2023Q1,6143,振曜,"1,585,130","101,616","9,546","111,162","80,621",0.31
2023Q1,6144,得利影,"47,350","-5,292",-202,"-5,494","-5,494",-0.14
2023Q1,6146,耕興,"1,290,310","518,319","15,613","533,932","421,767",4.13
2023Q1,6147,頎邦,"4,603,010","757,638","-13,783","743,855","665,855",0.90
2023Q1,6148,驊宏資,"160,000","6,796","1,769","8,565","5,275",0.12
2023Q1,6150,撼訊,"1,315,190","10,016","-6,531","3,485","-3,423",-0.06
2023Q1,6151,晉倫,"392,150","26,068",813,"26,881","27,237",0.49
2023Q1,6154,順發,"936,820","11,111","1,448","12,559","10,047",0.13
2023Q1,6156,松上,"775,430","25,806","-8,271","17,535","17,535",0.20
2023Q1,6158,禾昌,"388,490","-17,532","1,353","-16,179","-11,639",-0.22
2023Q1,6160,欣技,"466,670","43,228",-606,"42,622","34,190",0.50
2023Q1,6161,捷波,"301,190","25,741","4,173","29,914","18,178",0.24
2023Q1,6163,華電網,"1,374,880","-20,970",273,"-20,697","-20,697",-0.16
2023Q1,6167,久正,"456,550","22,004","6,669","28,673","25,825",0.16
2023Q1,6169,昱泉,"3,660","-7,534","1,155","-6,379","-6,340",-0.27
2023Q1,6170,統振,"543,440","46,771","12,957","59,728","50,016",0.57
2023Q1,6171,亞銳士,"12,830","-1,452",109,"-1,343",-774,-0.01
2023Q1,6173,信昌電,"879,670","114,712","64,224","178,936","149,615",0.87
2023Q1,6174,安碁,"127,680","10,244","-2,134","8,110","6,461",0.13
2023Q1,6175,立敦,"828,110","95,213","-6,368","88,845","68,416",0.45
2023Q1,6179,亞通,"1,092,520","89,891","-65,108","24,783","22,879",0.09
2023Q1,6180,橘子,"3,034,220","450,569","5,265","455,834","335,691",1.92
2023Q1,6182,合晶,"2,705,090","521,001","-29,748","491,253","373,638",0.50
2023Q1,6185,幃翔,"173,930","34,597","17,153","51,750","41,114",0.27
2023Q1,6186,新潤,"311,940","43,278",565,"43,843","35,187",0.23
2023Q1,6187,萬潤,"227,760","12,167","1,584","13,751","13,921",0.17
2023Q1,6188,廣明,"2,546,940","249,002","8,026","257,028","196,534",0.71
2023Q1,6190,萬泰科,"1,625,140","102,835","-7,136","95,699","65,434",0.35
2023Q1,6194,育富,"321,250","30,937","1,010","31,947","25,457",0.53
2023Q1,6195,詩肯,"580,950","52,168",198,"52,366","39,367",0.78
2023Q1,6198,凌泰,50,"-6,881",101,"-6,780","-6,780",-0.30
2023Q1,6199,天品,"39,670","2,141",28,"2,169","1,104",0.05
2023Q1,6203,海韻電,"728,380","171,531","2,865","174,396","132,355",1.66
2023Q1,6204,艾華,"75,860","-2,281",-731,"-3,012","-1,815",-0.08
2023Q1,6207,雷科,"220,680","5,936","46,167","52,103","47,239",0.61
2023Q1,6208,日揚,"1,050,480","139,089","-9,389","129,700","99,602",0.74
2023Q1,6210,慶生,"98,180","-20,586",414,"-20,172","-16,138",-0.46
2023Q1,6212,理銘,"360,320","110,464",-121,"110,343","88,361",0.87
2023Q1,6217,中探針,"671,570","-53,230","119,304","66,074","71,812",0.34
2023Q1,6218,豪勉,"360,790","45,301","10,612","55,913","46,679",0.73
2023Q1,6219,富旺,"21,550","-37,804","40,519","2,715","4,048",0.03
2023Q1,6220,岳豐,"1,968,090","-258,102","-28,590","-286,692","-231,171",-1.60
2023Q1,6221,晉泰,"1,198,210","85,082","-1,075","84,007","63,424",0.77
2023Q1,6222,上揚,"1,000","-3,920",445,"-3,475","-3,419",-0.08
2023Q1,6223,旺矽,"1,783,540","326,543","6,864","333,407","279,721",2.98
2023Q1,6227,茂綸,"3,349,010","82,998","-12,016","70,982","46,870",0.62
2023Q1,6228,全譜,"7,780","-7,930",-495,"-8,425","-8,365",-0.20
2023Q1,6229,研通,"222,360","-23,134","3,858","-19,276","-15,541",-0.44
2023Q1,6231,系微,"300,920","29,023","3,199","32,222","30,569",0.80
2023Q1,6233,旺玖,"84,650","-10,167","4,692","-5,475","-5,475",-0.07
2023Q1,6234,高僑,"155,470","10,217","7,219","17,436","13,824",0.14
2023Q1,6236,康呈,"8,610","-13,426",338,"-13,088","-13,088",-0.31
2023Q1,6237,驊訊,"100,920","-33,323","6,650","-26,673","-26,673",-0.34
2023Q1,6240,松崗,"9,420","-1,822","3,130","1,308","1,308",0.06
2023Q1,6241,易通展,"164,550","-17,277","-4,143","-21,420","-21,420",-0.52
2023Q1,6242,立康,"155,840","33,892","1,194","35,086","28,146",1.21
2023Q1,6244,茂迪,"1,354,550","159,448","-1,142","158,306","158,120",0.40
2023Q1,6245,立端,"2,206,540","335,302","-3,495","331,807","255,052",2.16
2023Q1,6246,臺龍,"386,530","-5,025","-6,542","-11,567","-11,884",-0.32
2023Q1,6248,沛波,"2,176,240","64,612","-1,424","63,188","50,478",0.83
2023Q1,6259,百徽,"108,490","4,576",333,"4,909","3,151",0.14
2023Q1,6261,久元,"843,830","84,918","3,746","88,664","99,493",0.74
2023Q1,6263,普萊德,"435,770","129,221","9,019","138,240","112,963",1.81
2023Q1,6264,富裔,"127,100","-7,373","-9,364","-16,737","-18,712",-0.17
2023Q1,6265,方土昶,"211,490","-16,174","3,468","-12,706","-12,721",-0.11
2023Q1,6266,泰詠,"1,044,860","112,144","5,815","117,959","92,372",0.75
2023Q1,6270,倍微,"1,098,750","26,244","2,860","29,104","22,911",0.32
2023Q1,6274,台燿,"3,652,760","232,820","56,426","289,246","-206,348",-0.77
2023Q1,6275,元山,"851,280","20,997","5,073","26,070","18,464",0.27
2023Q1,6276,安鈦克,"249,650","25,146",-496,"24,650","24,627",0.78
2023Q1,6279,胡連,"1,610,810","269,051","10,954","280,005","223,850",2.23
2023Q1,6284,佳邦,"1,450,210","107,019","-19,211","87,808","79,448",0.57
2023Q1,6287,元隆,"268,580","3,071","-7,206","-4,135","-4,135",-0.04
2023Q1,6290,良維,"1,591,940","33,731","28,807","62,538","77,759",0.49
2023Q1,6291,沛亨,"407,310","113,222","-2,704","110,518","84,555",2.01
2023Q1,6292,迅德,"338,390","31,237","10,661","41,898","34,044",0.73
2023Q1,6294,智基,"222,220","43,357","4,347","47,704","39,226",1.60
2023Q1,6404,通訊-KY,"1,600","-3,830","-7,039","-10,869","-10,869",-0.45
2023Q1,6411,晶焱,"604,270","104,411","-3,253","101,158","84,092",1.00
2023Q1,6417,韋僑,"329,800","52,100","-1,675","50,425","40,250",0.95
2023Q1,6418,詠昇,"172,870","2,418","-3,364",-946,"-1,014",-0.03
2023Q1,6419,京晨科,"42,350",501,-738,-237,-237,-0.02
2023Q1,6425,易發,"168,430","-53,343","-3,540","-56,883","-48,368",-1.11
2023Q1,6426,統新,"71,070","-39,142",-610,"-39,752","-31,826",-0.83
2023Q1,6432,今展科,"247,330","3,029","1,578","4,607","4,944",0.16
2023Q1,6435,大中,"613,620","36,031","-6,717","29,314","23,451",0.70
2023Q1,6438,迅得,"1,568,490","226,023",-779,"225,244","188,718",2.64
2023Q1,6441,廣錠,"160,340","-24,847",-986,"-25,833","-20,080",-0.46
2023Q1,6446,藥華藥,"887,650","-725,473","-34,544","-760,017","-735,541",-2.44
2023Q1,6457,紘康,"140,680","-52,956","1,061","-51,895","-43,766",-1.20
2023Q1,6461,益得,"3,650","-76,652","-4,503","-81,155","-81,155",-0.70
2023Q1,6462,神盾,"929,660","-268,366","80,349","-188,017","-165,892",-1.26
2023Q1,6465,威潤,"79,110","-6,472","-1,888","-8,360","-7,360",-0.23
2023Q1,6469,大樹,"3,814,080","187,268","10,742","198,010","156,918",1.74
2023Q1,6470,宇智,"581,280","44,261","-8,711","35,550","30,538",0.89
2023Q1,6472,保瑞,"4,780,530","1,547,439","-105,003","1,442,436","1,043,267",13.62
2023Q1,6482,弘煜科,"99,970","14,892",-982,"13,910","11,033",0.58
2023Q1,6485,點序,"383,360","39,238","4,907","44,145","34,845",0.78
2023Q1,6486,互動,"332,880","35,361","1,847","37,208","29,359",0.73
2023Q1,6488,環球晶,"18,616,150","6,102,630","782,798","6,885,428","5,000,228",11.49
2023Q1,6492,生華科,250,"-77,002","3,849","-73,153","-73,153",-0.82
2023Q1,6494,九齊,"281,200","-26,145","-4,934","-31,079","-26,869",-0.85
2023Q1,6496,科懋,"187,980","-20,562","-1,331","-21,893","-23,911",-0.52
2023Q1,6499,益安,"43,340","-202,901","12,955","-189,946","-190,519",-1.98
2023Q1,6506,雙邦,"473,850","8,199","6,856","15,055","8,656",0.19
2023Q1,6508,惠光,"469,680","53,038","-3,601","49,437","36,655",0.43
